question,cluster
"Wer ist verpflichtet, eine Einspruchsfrist festzusetzen, und wie lange dauert diese in der Regel?",22
Welche Rolle spielt die Art der Zustellung eines Versäumnisurteils bei der Einspruchsfrist?,88
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug die förmliche Zustellung eines Urteils erlangen, und welche Auswirkungen hat dies auf die Einspruchsfrist?",73
"Welche Rechtsgrundlage gilt für die Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Auswirkungen hat dies auf die Einspruchsfrist?",73
"Welche Rechtsfolge tritt ein, wenn eine Partei die Einspruchsfrist versäumt hat, und wie kann eine erneute Zustellung des Urteils die Rechtskraft beeinflussen?",53
"Welche Verfahrensgrundrechte können durch die Anordnung einer Zustellung durch Aufgabe zur Post verletzt werden, und welche völkerrechtlichen Vereinbarungen sind in diesem Zusammenhang relevant?",164
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug sicherstellen, dass ihre Rechte gewahrt bleiben, insbesondere im Hinblick auf die Zustellung von Urteilen?",73
"Welche Verantwortung trägt der Richter bei der Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Gründe können eine solche Anordnung rechtfertigen?",73
"Welche Auswirkungen hat die förmliche Zustellung eines Urteils auf die Rechtskraft des Urteils, insbesondere wenn die Einspruchsfrist bereits abgelaufen ist?",53
"Welche Voraussetzungen müssen erfüllt sein, damit ein Nachweismakler einen Provisionsanspruch geltend machen kann, wenn er den Namen des Vermieters nicht nennt?",12
"Unter welchen Bedingungen kann ein Maklerprovisionsanspruch entfallen, wenn der Kunde den Hauptvertrag später ""am Makler vorbei"" abschließt?",31
"Wer ist verpflichtet, dem Makler die fehlende Mitteilung des Vermieters nicht entgegenzuhalten, wenn er einen vollständigen Nachweis erbracht hat?",12
Welche Rolle spielt die Zeit zwischen dem Erstnachweis durch den Makler und dem Vertragsschluss für die Geltendmachung eines Provisionsanspruchs?,1
"Wie kann ein Makler seinen Provisionsanspruch geltend machen, wenn er den Namen des Vermieters nicht genannt hat, aber der Kunde den Hauptvertrag später aufgrund seines Nachweises abschließt?",12
"Welche Rechtsgrundlage gilt für den Auskunftsanspruch eines Maklers gegenüber seinem Kunden, um die ihm zustehende Maklerprovision bemessen zu können?",30
"Welche Rechte hat ein Makler, wenn der Kunde den Hauptvertrag später ohne seine Mitwirkung abschließt, aber sein Erstnachweis ursächlich für den Vertragsschluss war?",31
Welche Geräuschemissionen gelten als wesentlich und damit unzumutbar im Sinne der 16. BImSchV?,2
"Wer ist verpflichtet, wesentliche Geräuscheinwirkungen auf Grundstücke zu dulden, wenn sie durch die ortsübliche Benutzung eines anderen Grundstücks verursacht werden?",59
Wie ist die Wesentlichkeitsgrenze von Geräuschemissionen im Sinne von § 906 BGB zu bestimmen?,2
"Wer hat Anspruch auf Zahlung eines angemessenen Ausgleichs in Geld, wenn Geräuschemissionen die ortsübliche Benutzung eines Grundstücks über das zumutbare Maß hinaus beeinträchtigen?",59
Welche Rolle spielt der Bestandsschutz für Bahnstrecken bei Ansprüchen auf Entschädigung aufgrund von Geräuschemissionen?,125
Wie ist die Zumutbarkeitsgrenze von Geräuschemissionen im direkten Anwendungsbereich von § 906 Abs. 2 Satz 2 BGB zu bestimmen?,2
Welche Bedeutung hat die enteignungsrechtliche Zumutbarkeitsschwelle bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen?,2
Wie ist der Interessenkonflikt zwischen den Eigentümern eines emittierenden und eines beeinträchtigten Grundstücks im Rahmen von § 906 BGB zu berücksichtigen?,105
Welche Bedeutung hat das Gemeinwohlinteresse bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen im Zusammenhang mit dem Schienenverkehr?,125
Welche Geräuschemissionen werden als besonders schädlich für die Nachtruhe betrachtet?,145
Welche Obliegenheit hat der Versicherungsnehmer im Rahmen der vereinbarten Versicherungsbedingungen?,10
"Unter welchen Umständen ist der Versicherer leistungsfrei, wenn der Versicherungsnehmer seine Obliegenheit verletzt?",10
Was ist der Unterschied zwischen grober Fahrlässigkeit und leichter Fahrlässigkeit im Zusammenhang mit der Verletzung von Obliegenheiten?,211
Welche Rolle spielt die Kausalität bei der Leistungsfreiheit des Versicherers aufgrund einer Obliegenheitsverletzung?,10
Welche Bedeutung hat der Schutzbereich einer verletzten Sicherheitsvorschrift für die Leistungsfreiheit des Versicherers?,10
"Unter welchen Bedingungen kann der Versicherer von seiner Leistungspflicht befreit sein, wenn der Versicherungsnehmer eine Gefahr nicht angezeigt hat?",10
"Welche Rechtsfolge tritt ein, wenn der Versicherer die Kündigung des Versicherungsvertrages rechtzeitig ausspricht?",95
"Wer ist verpflichtet, alle behördlichen Sicherheitsvorschriften zu beachten, und welche Konsequenzen hat es, wenn diese Obliegenheit verletzt wird?",165
Welche Rolle spielt der Zeitablauf bei der Beurteilung der Fahrlässigkeit des Versicherungsnehmers?,10
Welche Bedeutung hat die Auslegung einer Auflage in einer Baugenehmigung für die Obliegenheit des Versicherungsnehmers?,10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragspartner eine einvernehmliche Vertragsaufhebung geltend machen kann?",1
Welche Rolle spielt das Schriftformerfordernis bei einer Kündigung im Rahmen eines VOB/B-Vertrags?,5
"Wer ist verpflichtet, den nicht ersparten Vergütungsanspruch nach einer teilweisen Vertragsaufhebung zu bezahlen?",31
Wie ist die Vergütung im Falle einer einvernehmlichen Vertragsaufhebung zu berechnen?,7
Welche Bedeutung hat die Bauzeit für die Berechnung der Vergütung im Rahmen eines VOB/B-Vertrags?,5
"Was gilt als Kündigung im Rahmen eines VOB/B-Vertrags, wenn das Schriftformerfordernis nicht eingehalten wird?",5
"Wie ist der Vergabegewinn, der Gewinn und Allgemeine Geschäftskosten als nicht ersparte Kosten zu berechnen?",37
Welche Rechtsgrundlage gilt für die Geltendmachung von Rechtsverfolgungskosten im Falle eines Verzugs?,45
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pauschalpreisvertrag vorzeitig beendet werden kann?",31
Wer ist verantwortlich für die Abrechnung bei einem vorzeitig beendeten Pauschalpreisvertrag?,31
"Wie ist die Abrechnung zu gestalten, wenn nur ein kleiner Teil der geschuldeten Leistung erbracht worden ist?",194
Welche Rechte hat der Auftragnehmer bei der Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages?,31
Welche Pflichten hat der Besteller bei der Verteidigung gegen eine Forderung im Zusammenhang mit einem vorzeitig beendeten Pauschalpreisvertrag?,31
"Welche Rechtsfolgen treten ein, wenn die Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages nicht den Anforderungen entspricht?",31
"Welche Bedingungen müssen erfüllt sein, damit eine Mindestvergütung im Falle eines vorzeitig beendeten Pauschalpreisvertrages geltend gemacht werden kann?",7
Wie ist die Mindestvergütung bei einem vorzeitig beendeten Pauschalpreisvertrag zu berechnen?,7
Welche Rolle spielt die rechtzeitige Einlegung eines Rechtsmittels bei der Beurteilung der Prüfbarkeit einer Abrechnung?,26
Welche Rechtsgrundlage gilt für die Beendigung eines Pauschalpreisvertrages vorzeitig?,31
"Wer ist berechtigt, die Abnahme einer mangelhaften Kaufsache zu verweigern?",33
Unter welchen Bedingungen kann ein Käufer eine mangelhafte Kaufsache zurückweisen?,6
Wie kann ein Verkäufer seine Pflicht zur Verschaffung einer mangelfreien Kaufsache erfüllen?,6
"Welche Rechte hat ein Käufer, wenn er eine mangelhafte Kaufsache zurückweist?",6
"Wann tritt ein Käufer in Annahmeverzug, wenn er eine mangelhafte Kaufsache zurückweist?",6
"Welche Rolle spielt der Grundsatz von Treu und Glauben, wenn ein Käufer eine mangelhafte Kaufsache zurückweist?",33
"Welche Rechtsfolgen hat es, wenn ein Käufer eine mangelhafte Kaufsache zurückweist, aber die Behebung des Mangels verweigert?",6
Welche Rechtsgrundlage gilt für das Zurückweisungsrecht eines Käufers bei einer mangelhaften Kaufsache?,6
"Wie kann ein Käufer sicherstellen, dass er keine Verzugszinsen zahlen muss, wenn er eine mangelhafte Kaufsache zurückweist?",6
"Welche Pflichten hat ein Verkäufer, wenn er eine mangelhafte Kaufsache liefert?",6
"Welche Voraussetzungen müssen erfüllt sein, damit eine Mietwohnung als mangelhaft gilt und eine Mietminderung rechtfertigt?",12
"Wer ist verpflichtet, die Miete zu zahlen, wenn die Wohnung keinen zur Minderung führenden Mangel aufweist?",12
Welche Rolle spielt die DIN 4109 bei der Beurteilung der Beschaffenheit einer Mietwohnung?,12
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn die DIN 4109 nicht den anerkannten Regeln der Technik entspricht?",2
Welche Rechtsgrundlage gilt für die Gewährleistung von Sachmängeln durch den Vermieter während der gesamten Dauer des Mietverhältnisses?,12
"Wie ist der Schallschutzstandard einer Mietwohnung einzuschätzen, wenn es keine Parteivereinbarung über die Bauweise des Mietobjekts gibt?",2
Welche Bedeutung hat die Ortssitte bei der Beurteilung des üblichen Wohnstandards einer Mietwohnung?,12
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn erhöhte Anforderungen an den Schallschutz vereinbart wurden?",2
Welche Rolle spielt die Einhaltung der Kündigungsfrist nach § 609 BGB a.F. für die Beurteilung von Untreue in einem Unternehmen?,43
"Wer ist verpflichtet, die Vermögensbetreuungspflicht im Rahmen einer Geschäftsführerposition zu erfüllen?",48
Unter welchen Bedingungen kann eine Bankanweisung wirksam sein?,15
"Welche Rechte hat eine Gemeinschuldnerin gegenüber einer Bank, wenn das Konto aufgrund einer Überweisung wirksam belastet wurde?",15
"Welche Rechtsfolge tritt ein, wenn ein Geschäftsführer seine Vermögensbetreuungspflicht verletzt?",48
Welche Rolle spielt die Differenzhypothese bei der Beurteilung eines Schadensanspruchs?,45
Unter welchen Voraussetzungen kann eine Aufrechnung nach § 393 BGB nicht vorgenommen werden?,16
"Welche Voraussetzungen müssen erfüllt sein, damit Pensionsansprüche nach Vollendung des 62. Lebensjahres trotz eines vorzeitigen Vertragsendes bestehen bleiben?",28
Welche Rolle spielt der Abfindungsvertrag bei der Interpretation des Änderungsvertrags?,1
"Wer ist verpflichtet, eine Entschädigung zu zahlen, wenn der Anstellungsvertrag vor dem 2. Juni 1991 endet?",31
"Wie ist der Inhalt des Änderungsvertrags auszulegen, wenn der Anstellungsvertrag vor dem 62. Lebensjahr endet?",28
Welche Rechtsgrundlage gilt für die Unverfallbarkeit von Versorgungsansprüchen im hier vorliegenden Fall?,13
Welche Bedeutung hat die Präambel des Änderungsvertrags für die Interpretation der Vertragsinhalte?,1
Welche Auswirkungen hat der Verzicht auf Pensionsansprüche vor Vollendung des 62. Lebensjahres auf die Ansprüche nach diesem Zeitpunkt?,28
Wie ist die Aussage des Zeugen H. in Bezug auf den Verzicht auf Pensionsansprüche einzuordnen?,28
"Wer ist verpflichtet, dem Eigentümer den Wert seiner Nutzung des Grundstücks zu ersetzen, wenn er nicht berechtigt ist, das Grundstück zu nutzen?",17
"Was muss der Berechtigte nachweisen, um die Herausgabe der gezogenen Nutzungen zu rechtfertigen?",8
Wie wird der Wert der Nutzung des Grundstücks berechnet?,59
Warum ist der Anspruch aus § 988 BGB nicht verjährt?,16
Welche Verjährungsfrist gilt für Ansprüche auf Herausgabe der gezogenen Nutzungen?,22
Wie beeinflusst die Kenntnis der Klägerin von den den Anspruch begründenden Umständen und der Person des Schuldners die Verjährungsfrist?,67
Welche Rolle spielt die Geltendmachung von Ansprüchen auf künftige Nutzungsentschädigung aus dem Eigentümer-Besitzer-Verhältnis in Bezug auf die Verjährung?,17
"Wie wird der Zinsanspruch berechnet, wenn der Schuldner im Verzug ist?",42
Welche Bedeutung hat das Verhalten der Klägerin in Bezug auf die Geltendmachung ihrer Ansprüche?,9
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage gegen eine nicht mehr existierende Partei unwirksam ist?",104
"Wer ist verpflichtet, den Vertragspartner über Änderungen seiner rechtlichen Verhältnisse und der Anschrift zu informieren?",9
Wie kann das Vertrauen des Klägers in die Fortbeständigkeit seiner Vertragspartnerin gestärkt werden?,109
Warum kann die Erhebung der Verjährungseinrede rechtsmißbräuchlich sein?,166
Welche Rolle spielt die Kenntnis der Änderungen der rechtlichen und tatsächlichen Verhältnisse der Vertragspartnerin für den Kläger bei der Durchsetzung seiner Ansprüche?,9
Welche Rechtsgrundlage gilt für die Zurechnung von Verhaltensweisen der KHM GmbH auf die Beklagte?,205
"Welche Rechte hat der Kläger, wenn er durch das Verhalten der Beklagten davon abgehalten wird, die Klage rechtzeitig zu erheben?",9
"Welche Bedingungen müssen erfüllt sein, damit die Verjährung der Ansprüche des Klägers gehemmt wird?",107
Wie kann das Verhalten der Beklagten als treuwidrig erscheinen?,9
Welche Verpflichtungen hat die Beklagte als Rechtsnachfolgerin der KHM GmbH?,205
"Welche Informationen muss ein Versicherungsnehmer bei einer Schadensmeldung angeben, um seiner Aufklärungsobliegenheit nachzukommen?",10
"Unter welchen Bedingungen kann ein Versicherer von seiner Leistungsfreiheit Gebrauch machen, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt hat?",10
"Wer ist verpflichtet, die korrekte Darstellung von Vorschäden eines angeblich entwendeten Kraftfahrzeugs durch den Versicherungsnehmer zu überprüfen?",62
"Wie kann ein Versicherer sein Aufklärungsbedürfnis entfallen lassen, wenn er Kenntnis von Vorschäden aufgrund einer eigenen Recherche erlangt hat?",10
Welche Rolle spielt die Uniwagnis-Datei bei der Überprüfung der Angaben des Versicherungsnehmers?,120
"Wie kann ein Versicherer sicherstellen, dass alle relevanten Daten in der Uniwagnis-Datei enthalten sind?",120
Welche Informationen kann ein Versicherer aus der Uniwagnis-Datei erhalten und welche Informationen müssen dort explizit angefordert werden?,120
"Wie kann ein Versicherer sicherstellen, dass er alle ein Fahrzeug betreffenden Daten in der Uniwagnis-Datei gespeichert hat?",120
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen als Quasi-Hersteller im Sinne des § 4 Abs. 1 Satz 2 ProdHaftG haftet?",137
Unter welchen Bedingungen kann ein Unternehmen als Lieferant im Sinne des § 4 Abs. 3 ProdHaftG haften?,137
"Wer ist verpflichtet, den tatsächlichen Hersteller eines Produkts zu ermitteln, wenn dieser nicht auf dem Produkt angegeben ist?",38
Welche Rolle spielt der Zeitpunkt des Inverkehrbringens eines Produkts bei der Haftung des Herstellers oder Lieferanten nach dem ProdHaftG?,137
"Welche Rechtsgrundlage gilt für die Haftung eines Quasi-Herstellers, der sich durch das Anbringen seines Namens oder Kennzeichens als Hersteller ausgibt?",38
"Wie kann ein Unternehmen seine Haftung als Quasi-Hersteller vermeiden, wenn es den Namen oder das Kennzeichen eines anderen Unternehmens verwendet?",38
Welche Bedeutung hat die Firmenfortführung gemäß § 25 HGB für die Haftung eines Unternehmens im Zusammenhang mit fehlerhaften Produkten?,102
"Welche Rechte hat ein Geschädigter, der durch ein fehlerhaftes Produkt geschädigt wurde, bezüglich der Ermittlung des Herstellers oder Quasi-Herstellers?",38
"Welche Voraussetzungen müssen erfüllt sein, damit eine Bank einen Darlehensnehmer über das Risiko einer Bauruine informieren muss?",15
"Wer ist verpflichtet, einen Darlehensnehmer über Risiken zu informieren, und unter welchen Umständen?",15
Wie kann eine Bank ihre Aufklärungspflicht gegenüber einem Darlehensnehmer erfüllen?,15
"Welche Rechtsfolgen hat es, wenn eine Bank ihre Aufklärungspflicht verletzt?",15
Welche Rolle spielt die Kenntnis oder Erkennbarkeit einer Fehlvorstellung des Darlehensnehmers für die Aufklärungspflicht der Bank?,15
Welche Bedeutung hat das Schreiben der Bank vom 19. Juni 1991 für die Finanzierungszusage und die Aufklärungspflicht?,140
Wie kann die Kausalität zwischen einer Aufklärungspflichtverletzung und dem Schaden des Darlehensnehmers bewiesen werden?,15
Wie kann der Schaden des Darlehensnehmers in einem solchen Fall berechnet werden?,15
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsfall vorliegt?",10
Unter welchen Bedingungen kann eine Obliegenheit des Versicherungsnehmers als verletzt angesehen werden?,10
"Wer ist verpflichtet, eine Stellungnahme einer beteiligten Person im Schadenfall einzuholen?",45
Welche Rechtsgrundlage regelt die Verjährung von Ansprüchen im Versicherungsrecht?,10
Wie kann die Verjährung von Ansprüchen im Versicherungsrecht gehemmt werden?,10
Welche Rolle spielt die Untätigkeit des Versicherungsnehmers bei der Hemmung der Verjährung?,10
Welche Bedeutung hat die Lebenserfahrung bei der Beurteilung von Fahrlässigkeit im Versicherungsrecht?,10
"Welche Rechtsfolge tritt ein, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt?",10
"Wie ist zu entscheiden, ob eine Vertragsänderung oder eine Novation des Schuldverhältnisses vorliegt?",34
Welche Bedeutung hat die Feststellung des Verschuldens im Zusammenhang mit der Versicherungsleistung?,42
Unter welchen Voraussetzungen kann ein Auskunftsanspruch aus Treu und Glauben geltend gemacht werden?,72
Welche Rolle spielt die Kenntnis über die Geschäfte der Beklagten mit weiteren Vertragshändlern für die Verfolgung von Schadensersatzansprüchen?,9
"Wer ist verpflichtet, den entgangenen Gewinn zu ersetzen, wenn das Alleinvertriebsrecht verletzt wurde?",157
Wie kann der Umfang des entgangenen Gewinns bei Verletzung eines vertraglich eingeräumten Vertriebsrechts geschätzt werden?,31
"Welche Rechtsfolge tritt ein, wenn ein Auskunftsanspruch verneint wird und damit der Schadensersatzanspruch die Grundlage entzogen wird?",9
Welche Bedeutung hat die Verjährung für den Schadensersatzanspruch im Zusammenhang mit der Verletzung des Alleinvertriebsrechts?,45
Wie kann die sachliche Berechtigung der Einsetzung weiterer Vertriebshändler geprüft werden?,30
Welche Auswirkungen hat die Einsetzung weiterer Vertriebshändler auf das vertraglich eingeräumte Alleinvertriebsrecht?,30
Welche Rechtsgrundlage gilt für den Schadensersatzanspruch bei Verletzung des Alleinvertriebsrechts?,45
Wie kann der räumliche Umfang des Alleinvertriebsrechts bestimmt werden?,77
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsnehmer leistungsfrei wird, wenn er seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",10
"Wer ist verpflichtet, den Versicherungsnehmer über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit zu belehren?",10
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG gestaltet sein?,105
"Welche Rechte hat der Versicherungsnehmer, wenn er seine Auskunfts- oder Aufklärungsobliegenheit nicht verletzt hat?",10
Welche Rolle spielt die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit im Schadenmeldungsprozess?,10
Welche Rechtsgrundlage gilt für die Leistungsfreiheit des Versicherers bei Verletzung der Auskunfts- oder Aufklärungsobliegenheit durch den Versicherungsnehmer?,10
Wie kann der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 2 VVG erfüllen?,10
"Welche Rechtsfolgen treten ein, wenn der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",10
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG vom übrigen Text abgesetzt sein?,105
Welche Bedeutung hat die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit für dessen Kausalitätsgegenbeweis nach § 28 Abs. 3 Satz 1 VVG?,10
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage rechtshängig wird?",9
"Wer ist verpflichtet, eine beglaubigte Abschrift der Klageschrift zuzustellen?",136
"Wie kann die Rechtshängigkeit einer Klage geheilt werden, wenn die Klageschrift nicht ordnungsgemäß zugestellt wurde?",9
"Welche Rechtsfolge tritt ein, wenn die Klageschrift nicht in beglaubigter Abschrift zugestellt wird?",9
"Welche Rolle spielt die öffentliche Zustellung einer Klage, wenn die beglaubigte Abschrift nicht auf der Geschäftsstelle vorhanden ist?",9
"Wann beginnt die Verjährungsfrist für eine Klage, die nicht ordnungsgemäß zugestellt wurde?",53
Welche Bedeutung hat die rügelose Einlassung der Beklagten im Termin zur mündlichen Verhandlung für die Rechtshängigkeit einer Klage?,9
Welche Rechtsgrundlage gilt für die Heilung der mangelhaften Zustellung einer Klageschrift?,9
Wie kann die Beglaubigung einer Abschrift der Klageschrift vorgenommen werden?,136
Welche Auswirkungen hat die Säumnis eines Beklagten in der mündlichen Verhandlung auf die Entscheidung des Gerichts?,9
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen für Beratungsfehler eines Dritten haftbar gemacht werden kann?",15
"Wer ist verpflichtet, Kunden über die Aufteilung von Provisionen zwischen Unternehmen zu informieren?",30
"Wie kann ein Unternehmen seine Geschäftstätigkeit erweitern, ohne sich selbst in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",190
Welche Rolle spielt die vertragliche Aufgabenverteilung zwischen Unternehmen bei der Zurechnung von Beratungsfehlern?,79
"Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf eine Bank, wenn die Bank keine eigenen Beratungspflichten hat?",15
Wie kann ein Unternehmen seine Geschäftstätigkeit auf das Geschäftsfeld der beratungsabhängigen Wertpapiertätigkeit ausdehnen?,190
"Welche Rechte hat ein Kunde, wenn er in Kenntnis der vertraglichen Aufgabenverteilung zwischen Unternehmen seine Anlagestrategie nur einem dieser Unternehmen mitteilt?",30
"Wie kann ein Unternehmen seine Geschäftstätigkeit durch die Gewährung von über dem Marktzins liegenden Sonderkonditionen erweitern, ohne sich in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",190
"Welche Art von Kausalität ist im privaten Unfallversicherungsrecht ausreichend, um einen Zusammenhang zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung herzustellen?",61
"Unter welchen Bedingungen kann ein Unfallereignis als ""Gelegenheitsursache"" betrachtet werden, die keine wesentliche Rolle bei der Herbeiführung einer Gesundheitsschädigung spielt?",61
"Wer ist verpflichtet, die Kausalität eines Unfallgeschehens für eine Gesundheitsbeeinträchtigung zu beweisen, um einen Anspruch auf Leistung geltend zu machen?",61
Welche Rolle spielt eine degenerative Vorschädigung bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,61
"Welche Art von Gesundheitsschaden kann durch einen Unfallereignis verursacht werden, um einen Anspruch auf Leistung in der privaten Unfallversicherung geltend zu machen?",61
Welche Bedeutung hat die Äquivalenztheorie bei der Beurteilung der Kausalität zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung?,61
"Wie ist der Begriff einer ""Krankheit"" im Sinne der Nr. 3 Satz 2 AUB 2000 zu verstehen?",195
Welche Rolle spielt die Adäquanztheorie bei der Beurteilung der Kausalität zwischen einem Ereignis und einer Gesundheitsbeeinträchtigung?,61
Welche Bedeutung hat die Mitwirkung von Krankheiten oder Gebrechen bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,61
"Wie ist der Begriff eines ""Gebrechens"" im Sinne der Nr. 3 AUB 2000 zu verstehen?",195
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragshändler analog § 89b HGB einen Ausgleichsanspruch geltend machen kann?",0
Welche Rolle spielt die Einbindung des Vertragshändlers in die Absatzorganisation des Herstellers oder Lieferanten für die analoge Anwendung des § 89b HGB?,0
"Wer ist verpflichtet, dem Hersteller oder Lieferanten den Kundenstamm zu übertragen, damit § 89b HGB analog angewendet werden kann?",0
"Welche Rechtsgrundlage gilt für die Verpflichtung des Vertragshändlers, den Kundenstamm zu übertragen?",30
Welche Rechte hat der Vertragshändler im Falle einer analogen Anwendung des § 89b HGB?,0
"Wie kann der Vertragshändler beweisen, dass er die Voraussetzungen für einen Ausgleichsanspruch analog § 89b HGB erfüllt hat?",0
Welche Pflichten hat der Vertragshändler im Rahmen einer exklusiven Lieferbeziehung gegenüber dem Hersteller oder Lieferanten?,30
Welche Informationspflichten hat der Vertragshändler im Rahmen einer bloßen Verkäufer-Käufer-Beziehung gegenüber dem Hersteller oder Lieferanten?,30
"Welche Rechtsfolge tritt ein, wenn der Vertragshändler seine Informationspflichten nicht erfüllt?",9
"Wie kann der Vertragshändler seine Verpflichtungen im Rahmen eines Vertragshändlerverhältnisses erfüllen, ohne dass ihm handelsvertreterähnliche Aufgaben auferlegt werden?",30
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde eine Anzahlung zurückverlangen kann, die er für einen Partnerschaftsvermittlungsvertrag geleistet hat?",31
Welche Rolle spielt die Zusatzvereinbarung bei der Kündigung eines Partnerschaftsvermittlungsvertrages?,1
"Wer ist verpflichtet, den Kunden über die Bedeutung und den Sinn von Allgemeinen Geschäftsbedingungen zu belehren?",18
Wie kann ein Kunde das Kündigungsrecht nach § 627 BGB ausschließen?,16
Welche Rechtsfolgen hat eine unwirksame Kündigung eines Partnerschaftsvermittlungsvertrages?,1
Welche Bedeutung hat die Inhaltskontrolle nach §§ 305 ff. BGB für Allgemeine Geschäftsbedingungen in Partnerschaftsvermittlungsverträgen?,106
Wie kann ein Kunde das Umgehungsverbot nach § 306a BGB geltend machen?,16
"Welche Rechte hat ein Kunde, wenn er eine Anzahlung geleistet hat, aber der Vertrag nicht erfüllt wurde?",31
"Wie kann ein Verwender sicherstellen, dass seine Allgemeinen Geschäftsbedingungen als ""ausgehandelt"" gelten?",18
Welche Pflichten hat ein Partnerschaftsanbahnungsinstitut bezüglich des Kündigungsrechts nach § 627 BGB?,16
"Unter welchen Voraussetzungen ist ein Schuldner verpflichtet, professionellen Rechtsrat einzuholen, bevor er sich zur Hinterlegung entschließt?",15
Welche Rolle spielt die eigene Rechtsabteilung eines bundesweit tätigen Unternehmens bei der Entscheidung zur Hinterlegung?,81
"Welche Verantwortung hat ein Schuldner, wenn er nicht in der Lage ist, die rechtlichen Beziehungen zwischen verschiedenen Parteien zu durchschauen?",34
Welche Bedeutung hat die Auslegung eines Vertrages für die Entscheidung über eine Hinterlegung nach § 372 BGB?,1
Welche Auswirkungen hat die Unwirksamkeit eines Vertrages zwischen dem Vermieter und einem Dritten auf den Mietzinsanspruch aus einem Mietvertrag zwischen dem Vermieter und einem Mieter?,12
"Welche Rechte hat ein Mieter, wenn er Zweifel hat, ob der Mietzinsanspruch dem Vermieter oder einem Dritten zusteht?",12
Welche Rechtsfolgen hat eine unberechtigte Hinterlegung nach § 372 BGB?,16
Welche Bedeutung hat die Vereinbarung von Zahlungsmodalitäten im Mietvertrag für den Mietzinsanspruch?,12
Unter welchen Voraussetzungen kann ein Vermieter die Erlaubnis zur Untervermietung widerrufen?,12
"Wer ist verpflichtet, die Beendigung eines Untermietverhältnisses herbeizuführen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",107
"Welche Maßnahmen kann ein Mieter ergreifen, um eine Beendigung des Untermietverhältnisses zu erreichen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",12
"Wie kann ein Mieter seine vertraglichen Pflichten gegenüber dem Vermieter erfüllen, wenn er eine Untervermietungserlaubnis widerrufen bekommt?",12
Welche Rolle spielt ein Räumungsvergleich in Bezug auf die Beendigung eines Untermietverhältnisses?,35
"Unter welchen Bedingungen kann ein Mieter eine höhere Miete als die eigene Miete an Untermieter verlangen, ohne dass die Erlaubnis zur Untervermietung widerrufen wird?",12
Was gilt als eine schwerwiegende Pflichtverletzung eines Mieters in Bezug auf die Untervermietung?,12
Welche Rechtsgrundlage gilt für die Kündigung eines Mietverhältnisses aufgrund einer Untervermietung ohne Erlaubnis?,12
