Question,ClusterLabel,MergedCluster
Welche Bedeutung hat die Ungewissheit für den Schuldner bei der Fristsetzung im Sinne des § 281 Abs. 1 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff der ""angemessenen Frist"" im Zusammenhang mit § 281 Abs. 1 BGB zu verstehen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn das Berufungsgericht keine Feststellungen zu den behaupteten Mängeln trifft?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann eine Gesellschaft bürgerlichen Rechts (GbR) im Abwicklungsstadium keine selbständigen Schadensersatzansprüche mehr geltend machen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, erlangte Geldmittel herauszugeben, wenn sie nicht mehr vorhanden sind, aber nicht zu dem vorgesehenen Zweck verwendet wurden?","erfüllt, müssen, rolle, spielt, wer",0
"Was muss das Berufungsgericht in diesem Fall noch klären, um eine Entscheidung zu treffen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt der Gesellschaftsvertrag bei der Verpflichtung von Gesellschaftern, Schulden der Gesellschaft zu tilgen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Anhörung einer Partei im Rahmen des § 288 ZPO für die Geständniswirkung?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann eine Gesellschaft im Liquidationsstadium Ansprüche gegen einzelne Gesellschafter geltend machen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die actio pro socio?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn die Gesellschafter die Auflösung und Liquidation der Gesellschaft beschlossen haben und die Schadensersatzleistung zur Befriedigung der Gesellschaftsgläubiger nicht mehr benötigt wird?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Zahlungsklage im Zusammenhang mit der Feststellung einer Forderung in die Schlußrechnung?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Verpflichtung eines Gesellschafters, das Erlangte herauszugeben?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Gericht ein Vorbehaltsurteil über die Werklohnforderung erlassen kann, wenn der Besteller mit einem Anspruch auf Ersatz von Mängelbeseitigungskosten aufrechnet?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, eine Aufrechnung mit einem Anspruch auf Ersatz von Verzugsschäden gegenüber Werklohnforderungen vorzunehmen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das Ermessen des Gerichts bei der Entscheidung über ein Vorbehaltsurteil nach § 302 Abs. 1 ZPO?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Besteller seine Werklohnforderung durch eine Verrechnung mit einem Anspruch auf Ersatz von Mängelbeseitigungskosten gefährden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Aufrechnung mit einem Anspruch auf Ersatz von Fertigstellungsmehrkosten gegenüber einer Werklohnforderung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Erfüllung des Vertrages innerhalb einer bestimmten Frist vorzunehmen, um seine Werklohnforderung durchsetzen zu können?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Besteller seine Werklohnforderung durch eine Aufrechnung mit einem Anspruch auf Ersatz von Mängelbeseitigungskosten durchsetzen will?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Gericht die Interessen beider Parteien bei der Entscheidung über ein Vorbehaltsurteil berücksichtigen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Gegenforderung kann nicht zur Aufrechnung mit einer Werklohnforderung herangezogen werden, wenn sie nicht in einem rechtlichen Zusammenhang mit der Klageforderung steht?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Gründe können dazu führen, dass ein Gericht von seinem Ermessen Gebrauch macht und ein Vorbehaltsurteil erlässt, obwohl der Besteller mit Ansprüchen auf Ersatz von Mängelbeseitigungskosten aufrechnet?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klausel in Allgemeinen Versicherungsbedingungen (AVB) wirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist aktivlegitimiert, um einen Anspruch geltend zu machen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""Arbeitsunfähigkeit"" in den AVB definiert?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechte hat der Versicherungsnehmer im Falle von Arbeitsunfähigkeit?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""Berufs- oder Erwerbsunfähigkeit"" von ""Arbeitsunfähigkeit"" abzugrenzen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Verweisungsmöglichkeit auf andere Tätigkeiten in § 1 Nr. 2 AVB?,"erfüllt, müssen, rolle, spielt, wer",0
Warum ist die Klausel in § 5 Nr. 4 Satz 1c AVB nicht überraschend i.S. von § 305c BGB?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist das Äquivalenzprinzip im Zusammenhang mit der Zahlung einer Einmalprämie bei Vertragsschluss zu bewerten?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Verpflichtung zur Zahlung einer Einmalprämie bei Vertragsschluss?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""vorübergehend"" in Bezug auf Arbeitsunfähigkeit zu interpretieren?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit Art. 2 Nr. 9 der Richtlinie anwendbar ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Bedingungen von Art. 2 Nr. 9 der Richtlinie einzuhalten?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist der Begriff 'Verbraucher' in Art. 2 Nr. 9 der Richtlinie definiert?,"erfüllt, müssen, rolle, spielt, wer",0
"Was sind die Rechtsfolgen, wenn die Bedingungen von Art. 2 Nr. 9 der Richtlinie nicht erfüllt sind?","erfüllt, müssen, rolle, spielt, wer",0
Warum ist Art. 2 Nr. 9 der Richtlinie in diesem Kontext relevant?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Sachverhalt in der Anwendung von Art. 2 Nr. 9 der Richtlinie?,"erfüllt, müssen, rolle, spielt, wer",0
Welche weiteren Bestimmungen sind in Zusammenhang mit Art. 2 Nr. 9 der Richtlinie zu beachten?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist Art. 2 Nr. 9 der Richtlinie von anderen Bestimmungen in der Richtlinie zu unterscheiden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Ausnahmebedingungen können Art. 2 Nr. 9 der Richtlinie einschränken?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Entscheidung des Gerichts für die zukünftige Anwendung von Art. 2 Nr. 9 der Richtlinie?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Käufer einen Kaufvertrag wegen arglistiger Täuschung nach § 123 Abs. 1 BGB anfechten kann?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann ein Verkäufer verpflichtet sein, den Käufer über eine Veränderungssperre zu informieren?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Inhalt eines Informationsschreibens bezüglich einer Veränderungssperre zu kennen, um einen Vertrag abzuschließen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Käufer den Ersatz der Vertragskosten geltend machen, wenn er aufgrund einer arglistigen Täuschung geschädigt wurde?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das Lesen und Verständnis eines Informationsschreibens bei der Verantwortlichkeit des Verkäufers in Bezug auf eine Veränderungssperre?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Anfechtung eines Kaufvertrages aufgrund arglistiger Täuschung und welche Rechte hat der Käufer im Falle einer erfolgreichen Anfechtung?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Umständen kann ein Käufer die Bedeutung eines Informationsschreibens bezüglich einer Veränderungssperre verkannt haben, ohne dass der Verkäufer hierfür verantwortlich ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Verkäufer den Käufer nicht über eine Veränderungssperre informiert hat und der Käufer den Kaufvertrag aufgrund dieser Information anfechten möchte?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Einspruch gegen ein Versäumnisurteil als unzulässig verworfen wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, eine Einspruchsfrist festzusetzen, und wie lange dauert diese in der Regel?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Art der Zustellung eines Versäumnisurteils bei der Einspruchsfrist?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug die förmliche Zustellung eines Urteils erlangen, und welche Auswirkungen hat dies auf die Einspruchsfrist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Auswirkungen hat dies auf die Einspruchsfrist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Partei die Einspruchsfrist versäumt hat, und wie kann eine erneute Zustellung des Urteils die Rechtskraft beeinflussen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Verfahrensgrundrechte können durch die Anordnung einer Zustellung durch Aufgabe zur Post verletzt werden, und welche völkerrechtlichen Vereinbarungen sind in diesem Zusammenhang relevant?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug sicherstellen, dass ihre Rechte gewahrt bleiben, insbesondere im Hinblick auf die Zustellung von Urteilen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Verantwortung trägt der Richter bei der Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Gründe können eine solche Anordnung rechtfertigen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Auswirkungen hat die förmliche Zustellung eines Urteils auf die Rechtskraft des Urteils, insbesondere wenn die Einspruchsfrist bereits abgelaufen ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Nachweismakler einen Provisionsanspruch geltend machen kann, wenn er den Namen des Vermieters nicht nennt?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann ein Maklerprovisionsanspruch entfallen, wenn der Kunde den Hauptvertrag später ""am Makler vorbei"" abschließt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, dem Makler die fehlende Mitteilung des Vermieters nicht entgegenzuhalten, wenn er einen vollständigen Nachweis erbracht hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Zeit zwischen dem Erstnachweis durch den Makler und dem Vertragsschluss für die Geltendmachung eines Provisionsanspruchs?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Makler seinen Provisionsanspruch geltend machen, wenn er den Namen des Vermieters nicht genannt hat, aber der Kunde den Hauptvertrag später aufgrund seines Nachweises abschließt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für den Auskunftsanspruch eines Maklers gegenüber seinem Kunden, um die ihm zustehende Maklerprovision bemessen zu können?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Makler, wenn der Kunde den Hauptvertrag später ohne seine Mitwirkung abschließt, aber sein Erstnachweis ursächlich für den Vertragsschluss war?","erfüllt, müssen, rolle, spielt, wer",0
Welche Geräuschemissionen gelten als wesentlich und damit unzumutbar im Sinne der 16. BImSchV?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, wesentliche Geräuscheinwirkungen auf Grundstücke zu dulden, wenn sie durch die ortsübliche Benutzung eines anderen Grundstücks verursacht werden?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Wesentlichkeitsgrenze von Geräuschemissionen im Sinne von § 906 BGB zu bestimmen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer hat Anspruch auf Zahlung eines angemessenen Ausgleichs in Geld, wenn Geräuschemissionen die ortsübliche Benutzung eines Grundstücks über das zumutbare Maß hinaus beeinträchtigen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Bestandsschutz für Bahnstrecken bei Ansprüchen auf Entschädigung aufgrund von Geräuschemissionen?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Zumutbarkeitsgrenze von Geräuschemissionen im direkten Anwendungsbereich von § 906 Abs. 2 Satz 2 BGB zu bestimmen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die enteignungsrechtliche Zumutbarkeitsschwelle bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist der Interessenkonflikt zwischen den Eigentümern eines emittierenden und eines beeinträchtigten Grundstücks im Rahmen von § 906 BGB zu berücksichtigen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat das Gemeinwohlinteresse bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen im Zusammenhang mit dem Schienenverkehr?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Geräuschemissionen werden als besonders schädlich für die Nachtruhe betrachtet?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Obliegenheit hat der Versicherungsnehmer im Rahmen der vereinbarten Versicherungsbedingungen?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Umständen ist der Versicherer leistungsfrei, wenn der Versicherungsnehmer seine Obliegenheit verletzt?","erfüllt, müssen, rolle, spielt, wer",0
Was ist der Unterschied zwischen grober Fahrlässigkeit und leichter Fahrlässigkeit im Zusammenhang mit der Verletzung von Obliegenheiten?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kausalität bei der Leistungsfreiheit des Versicherers aufgrund einer Obliegenheitsverletzung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat der Schutzbereich einer verletzten Sicherheitsvorschrift für die Leistungsfreiheit des Versicherers?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann der Versicherer von seiner Leistungspflicht befreit sein, wenn der Versicherungsnehmer eine Gefahr nicht angezeigt hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn der Versicherer die Kündigung des Versicherungsvertrages rechtzeitig ausspricht?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, alle behördlichen Sicherheitsvorschriften zu beachten, und welche Konsequenzen hat es, wenn diese Obliegenheit verletzt wird?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Zeitablauf bei der Beurteilung der Fahrlässigkeit des Versicherungsnehmers?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Auslegung einer Auflage in einer Baugenehmigung für die Obliegenheit des Versicherungsnehmers?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragspartner eine einvernehmliche Vertragsaufhebung geltend machen kann?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das Schriftformerfordernis bei einer Kündigung im Rahmen eines VOB/B-Vertrags?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den nicht ersparten Vergütungsanspruch nach einer teilweisen Vertragsaufhebung zu bezahlen?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Vergütung im Falle einer einvernehmlichen Vertragsaufhebung zu berechnen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Bauzeit für die Berechnung der Vergütung im Rahmen eines VOB/B-Vertrags?,"erfüllt, müssen, rolle, spielt, wer",0
"Was gilt als Kündigung im Rahmen eines VOB/B-Vertrags, wenn das Schriftformerfordernis nicht eingehalten wird?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Vergabegewinn, der Gewinn und Allgemeine Geschäftskosten als nicht ersparte Kosten zu berechnen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Geltendmachung von Rechtsverfolgungskosten im Falle eines Verzugs?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pauschalpreisvertrag vorzeitig beendet werden kann?","erfüllt, müssen, rolle, spielt, wer",0
Wer ist verantwortlich für die Abrechnung bei einem vorzeitig beendeten Pauschalpreisvertrag?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist die Abrechnung zu gestalten, wenn nur ein kleiner Teil der geschuldeten Leistung erbracht worden ist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechte hat der Auftragnehmer bei der Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Pflichten hat der Besteller bei der Verteidigung gegen eine Forderung im Zusammenhang mit einem vorzeitig beendeten Pauschalpreisvertrag?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen treten ein, wenn die Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages nicht den Anforderungen entspricht?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit eine Mindestvergütung im Falle eines vorzeitig beendeten Pauschalpreisvertrages geltend gemacht werden kann?","erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Mindestvergütung bei einem vorzeitig beendeten Pauschalpreisvertrag zu berechnen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die rechtzeitige Einlegung eines Rechtsmittels bei der Beurteilung der Prüfbarkeit einer Abrechnung?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Beendigung eines Pauschalpreisvertrages vorzeitig?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, die Abnahme einer mangelhaften Kaufsache zu verweigern?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann ein Käufer eine mangelhafte Kaufsache zurückweisen?,"erfüllt, müssen, rolle, spielt, wer",0
Wie kann ein Verkäufer seine Pflicht zur Verschaffung einer mangelfreien Kaufsache erfüllen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Käufer, wenn er eine mangelhafte Kaufsache zurückweist?","erfüllt, müssen, rolle, spielt, wer",0
"Wann tritt ein Käufer in Annahmeverzug, wenn er eine mangelhafte Kaufsache zurückweist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt der Grundsatz von Treu und Glauben, wenn ein Käufer eine mangelhafte Kaufsache zurückweist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen hat es, wenn ein Käufer eine mangelhafte Kaufsache zurückweist, aber die Behebung des Mangels verweigert?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für das Zurückweisungsrecht eines Käufers bei einer mangelhaften Kaufsache?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Käufer sicherstellen, dass er keine Verzugszinsen zahlen muss, wenn er eine mangelhafte Kaufsache zurückweist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Pflichten hat ein Verkäufer, wenn er eine mangelhafte Kaufsache liefert?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Mietwohnung als mangelhaft gilt und eine Mietminderung rechtfertigt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Miete zu zahlen, wenn die Wohnung keinen zur Minderung führenden Mangel aufweist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die DIN 4109 bei der Beurteilung der Beschaffenheit einer Mietwohnung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn die DIN 4109 nicht den anerkannten Regeln der Technik entspricht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Gewährleistung von Sachmängeln durch den Vermieter während der gesamten Dauer des Mietverhältnisses?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Schallschutzstandard einer Mietwohnung einzuschätzen, wenn es keine Parteivereinbarung über die Bauweise des Mietobjekts gibt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Ortssitte bei der Beurteilung des üblichen Wohnstandards einer Mietwohnung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn erhöhte Anforderungen an den Schallschutz vereinbart wurden?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Einhaltung der Kündigungsfrist nach § 609 BGB a.F. für die Beurteilung von Untreue in einem Unternehmen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Vermögensbetreuungspflicht im Rahmen einer Geschäftsführerposition zu erfüllen?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann eine Bankanweisung wirksam sein?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat eine Gemeinschuldnerin gegenüber einer Bank, wenn das Konto aufgrund einer Überweisung wirksam belastet wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Geschäftsführer seine Vermögensbetreuungspflicht verletzt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Differenzhypothese bei der Beurteilung eines Schadensanspruchs?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann eine Aufrechnung nach § 393 BGB nicht vorgenommen werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit Pensionsansprüche nach Vollendung des 62. Lebensjahres trotz eines vorzeitigen Vertragsendes bestehen bleiben?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Abfindungsvertrag bei der Interpretation des Änderungsvertrags?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, eine Entschädigung zu zahlen, wenn der Anstellungsvertrag vor dem 2. Juni 1991 endet?","erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Inhalt des Änderungsvertrags auszulegen, wenn der Anstellungsvertrag vor dem 62. Lebensjahr endet?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Unverfallbarkeit von Versorgungsansprüchen im hier vorliegenden Fall?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Präambel des Änderungsvertrags für die Interpretation der Vertragsinhalte?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat der Verzicht auf Pensionsansprüche vor Vollendung des 62. Lebensjahres auf die Ansprüche nach diesem Zeitpunkt?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist die Aussage des Zeugen H. in Bezug auf den Verzicht auf Pensionsansprüche einzuordnen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, dem Eigentümer den Wert seiner Nutzung des Grundstücks zu ersetzen, wenn er nicht berechtigt ist, das Grundstück zu nutzen?","erfüllt, müssen, rolle, spielt, wer",0
"Was muss der Berechtigte nachweisen, um die Herausgabe der gezogenen Nutzungen zu rechtfertigen?","erfüllt, müssen, rolle, spielt, wer",0
Wie wird der Wert der Nutzung des Grundstücks berechnet?,"erfüllt, müssen, rolle, spielt, wer",0
Warum ist der Anspruch aus § 988 BGB nicht verjährt?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Verjährungsfrist gilt für Ansprüche auf Herausgabe der gezogenen Nutzungen?,"erfüllt, müssen, rolle, spielt, wer",0
Wie beeinflusst die Kenntnis der Klägerin von den den Anspruch begründenden Umständen und der Person des Schuldners die Verjährungsfrist?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Geltendmachung von Ansprüchen auf künftige Nutzungsentschädigung aus dem Eigentümer-Besitzer-Verhältnis in Bezug auf die Verjährung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie wird der Zinsanspruch berechnet, wenn der Schuldner im Verzug ist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat das Verhalten der Klägerin in Bezug auf die Geltendmachung ihrer Ansprüche?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage gegen eine nicht mehr existierende Partei unwirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Vertragspartner über Änderungen seiner rechtlichen Verhältnisse und der Anschrift zu informieren?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann das Vertrauen des Klägers in die Fortbeständigkeit seiner Vertragspartnerin gestärkt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Warum kann die Erhebung der Verjährungseinrede rechtsmißbräuchlich sein?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kenntnis der Änderungen der rechtlichen und tatsächlichen Verhältnisse der Vertragspartnerin für den Kläger bei der Durchsetzung seiner Ansprüche?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Zurechnung von Verhaltensweisen der KHM GmbH auf die Beklagte?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat der Kläger, wenn er durch das Verhalten der Beklagten davon abgehalten wird, die Klage rechtzeitig zu erheben?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit die Verjährung der Ansprüche des Klägers gehemmt wird?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann das Verhalten der Beklagten als treuwidrig erscheinen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Verpflichtungen hat die Beklagte als Rechtsnachfolgerin der KHM GmbH?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Informationen muss ein Versicherungsnehmer bei einer Schadensmeldung angeben, um seiner Aufklärungsobliegenheit nachzukommen?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen kann ein Versicherer von seiner Leistungsfreiheit Gebrauch machen, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt hat?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die korrekte Darstellung von Vorschäden eines angeblich entwendeten Kraftfahrzeugs durch den Versicherungsnehmer zu überprüfen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Versicherer sein Aufklärungsbedürfnis entfallen lassen, wenn er Kenntnis von Vorschäden aufgrund einer eigenen Recherche erlangt hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Uniwagnis-Datei bei der Überprüfung der Angaben des Versicherungsnehmers?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Versicherer sicherstellen, dass alle relevanten Daten in der Uniwagnis-Datei enthalten sind?","erfüllt, müssen, rolle, spielt, wer",0
Welche Informationen kann ein Versicherer aus der Uniwagnis-Datei erhalten und welche Informationen müssen dort explizit angefordert werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Versicherer sicherstellen, dass er alle ein Fahrzeug betreffenden Daten in der Uniwagnis-Datei gespeichert hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen als Quasi-Hersteller im Sinne des § 4 Abs. 1 Satz 2 ProdHaftG haftet?","erfüllt, müssen, rolle, spielt, wer",0
