question,cluster
"Wer hat Anspruch auf Zahlung eines angemessenen Ausgleichs in Geld, wenn Geräuschemissionen die ortsübliche Benutzung eines Grundstücks über das zumutbare Maß hinaus beeinträchtigen?",24
Welche Rolle spielt der Bestandsschutz für Bahnstrecken bei Ansprüchen auf Entschädigung aufgrund von Geräuschemissionen?,5
Wie ist die Zumutbarkeitsgrenze von Geräuschemissionen im direkten Anwendungsbereich von § 906 Abs. 2 Satz 2 BGB zu bestimmen?,184
Welche Bedeutung hat die enteignungsrechtliche Zumutbarkeitsschwelle bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen?,173
Wie ist der Interessenkonflikt zwischen den Eigentümern eines emittierenden und eines beeinträchtigten Grundstücks im Rahmen von § 906 BGB zu berücksichtigen?,103
Welche Bedeutung hat das Gemeinwohlinteresse bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen im Zusammenhang mit dem Schienenverkehr?,173
Welche Geräuschemissionen werden als besonders schädlich für die Nachtruhe betrachtet?,131
Welche Obliegenheit hat der Versicherungsnehmer im Rahmen der vereinbarten Versicherungsbedingungen?,34
"Unter welchen Umständen ist der Versicherer leistungsfrei, wenn der Versicherungsnehmer seine Obliegenheit verletzt?",11
Was ist der Unterschied zwischen grober Fahrlässigkeit und leichter Fahrlässigkeit im Zusammenhang mit der Verletzung von Obliegenheiten?,150
Welche Rolle spielt die Kausalität bei der Leistungsfreiheit des Versicherers aufgrund einer Obliegenheitsverletzung?,108
Welche Bedeutung hat der Schutzbereich einer verletzten Sicherheitsvorschrift für die Leistungsfreiheit des Versicherers?,108
"Unter welchen Bedingungen kann der Versicherer von seiner Leistungspflicht befreit sein, wenn der Versicherungsnehmer eine Gefahr nicht angezeigt hat?",11
"Welche Rechtsfolge tritt ein, wenn der Versicherer die Kündigung des Versicherungsvertrages rechtzeitig ausspricht?",104
"Wer ist verpflichtet, alle behördlichen Sicherheitsvorschriften zu beachten, und welche Konsequenzen hat es, wenn diese Obliegenheit verletzt wird?",82
Welche Rolle spielt der Zeitablauf bei der Beurteilung der Fahrlässigkeit des Versicherungsnehmers?,5
Welche Bedeutung hat die Auslegung einer Auflage in einer Baugenehmigung für die Obliegenheit des Versicherungsnehmers?,12
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragspartner eine einvernehmliche Vertragsaufhebung geltend machen kann?",24
Welche Rolle spielt das Schriftformerfordernis bei einer Kündigung im Rahmen eines VOB/B-Vertrags?,12
"Wer ist verpflichtet, den nicht ersparten Vergütungsanspruch nach einer teilweisen Vertragsaufhebung zu bezahlen?",105
Wie ist die Vergütung im Falle einer einvernehmlichen Vertragsaufhebung zu berechnen?,77
Welche Bedeutung hat die Bauzeit für die Berechnung der Vergütung im Rahmen eines VOB/B-Vertrags?,12
"Was gilt als Kündigung im Rahmen eines VOB/B-Vertrags, wenn das Schriftformerfordernis nicht eingehalten wird?",46
"Wie ist der Vergabegewinn, der Gewinn und Allgemeine Geschäftskosten als nicht ersparte Kosten zu berechnen?",96
Welche Rechtsgrundlage gilt für die Geltendmachung von Rechtsverfolgungskosten im Falle eines Verzugs?,17
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pauschalpreisvertrag vorzeitig beendet werden kann?",24
Wer ist verantwortlich für die Abrechnung bei einem vorzeitig beendeten Pauschalpreisvertrag?,202
"Wie ist die Abrechnung zu gestalten, wenn nur ein kleiner Teil der geschuldeten Leistung erbracht worden ist?",105
Welche Rechte hat der Auftragnehmer bei der Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages?,202
Welche Pflichten hat der Besteller bei der Verteidigung gegen eine Forderung im Zusammenhang mit einem vorzeitig beendeten Pauschalpreisvertrag?,202
"Welche Rechtsfolgen treten ein, wenn die Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages nicht den Anforderungen entspricht?",105
"Welche Bedingungen müssen erfüllt sein, damit eine Mindestvergütung im Falle eines vorzeitig beendeten Pauschalpreisvertrages geltend gemacht werden kann?",24
Wie ist die Mindestvergütung bei einem vorzeitig beendeten Pauschalpreisvertrag zu berechnen?,77
Welche Rolle spielt die rechtzeitige Einlegung eines Rechtsmittels bei der Beurteilung der Prüfbarkeit einer Abrechnung?,19
Welche Rechtsgrundlage gilt für die Beendigung eines Pauschalpreisvertrages vorzeitig?,17
"Wer ist berechtigt, die Abnahme einer mangelhaften Kaufsache zu verweigern?",69
Unter welchen Bedingungen kann ein Käufer eine mangelhafte Kaufsache zurückweisen?,18
Wie kann ein Verkäufer seine Pflicht zur Verschaffung einer mangelfreien Kaufsache erfüllen?,25
"Welche Rechte hat ein Käufer, wenn er eine mangelhafte Kaufsache zurückweist?",10
"Wann tritt ein Käufer in Annahmeverzug, wenn er eine mangelhafte Kaufsache zurückweist?",10
"Welche Rolle spielt der Grundsatz von Treu und Glauben, wenn ein Käufer eine mangelhafte Kaufsache zurückweist?",10
"Welche Rechtsfolgen hat es, wenn ein Käufer eine mangelhafte Kaufsache zurückweist, aber die Behebung des Mangels verweigert?",10
Welche Rechtsgrundlage gilt für das Zurückweisungsrecht eines Käufers bei einer mangelhaften Kaufsache?,17
"Wie kann ein Käufer sicherstellen, dass er keine Verzugszinsen zahlen muss, wenn er eine mangelhafte Kaufsache zurückweist?",10
"Welche Pflichten hat ein Verkäufer, wenn er eine mangelhafte Kaufsache liefert?",10
"Welche Voraussetzungen müssen erfüllt sein, damit eine Mietwohnung als mangelhaft gilt und eine Mietminderung rechtfertigt?",24
"Wer ist verpflichtet, die Miete zu zahlen, wenn die Wohnung keinen zur Minderung führenden Mangel aufweist?",105
Welche Rolle spielt die DIN 4109 bei der Beurteilung der Beschaffenheit einer Mietwohnung?,12
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn die DIN 4109 nicht den anerkannten Regeln der Technik entspricht?",20
Welche Rechtsgrundlage gilt für die Gewährleistung von Sachmängeln durch den Vermieter während der gesamten Dauer des Mietverhältnisses?,17
"Wie ist der Schallschutzstandard einer Mietwohnung einzuschätzen, wenn es keine Parteivereinbarung über die Bauweise des Mietobjekts gibt?",20
Welche Bedeutung hat die Ortssitte bei der Beurteilung des üblichen Wohnstandards einer Mietwohnung?,12
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn erhöhte Anforderungen an den Schallschutz vereinbart wurden?",20
Welche Rolle spielt die Einhaltung der Kündigungsfrist nach § 609 BGB a.F. für die Beurteilung von Untreue in einem Unternehmen?,74
"Wer ist verpflichtet, die Vermögensbetreuungspflicht im Rahmen einer Geschäftsführerposition zu erfüllen?",40
Unter welchen Bedingungen kann eine Bankanweisung wirksam sein?,25
"Welche Rechte hat eine Gemeinschuldnerin gegenüber einer Bank, wenn das Konto aufgrund einer Überweisung wirksam belastet wurde?",105
"Welche Rechtsfolge tritt ein, wenn ein Geschäftsführer seine Vermögensbetreuungspflicht verletzt?",104
Welche Rolle spielt die Differenzhypothese bei der Beurteilung eines Schadensanspruchs?,5
Unter welchen Voraussetzungen kann eine Aufrechnung nach § 393 BGB nicht vorgenommen werden?,51
"Welche Voraussetzungen müssen erfüllt sein, damit Pensionsansprüche nach Vollendung des 62. Lebensjahres trotz eines vorzeitigen Vertragsendes bestehen bleiben?",190
Welche Rolle spielt der Abfindungsvertrag bei der Interpretation des Änderungsvertrags?,12
"Wer ist verpflichtet, eine Entschädigung zu zahlen, wenn der Anstellungsvertrag vor dem 2. Juni 1991 endet?",120
"Wie ist der Inhalt des Änderungsvertrags auszulegen, wenn der Anstellungsvertrag vor dem 62. Lebensjahr endet?",120
Welche Rechtsgrundlage gilt für die Unverfallbarkeit von Versorgungsansprüchen im hier vorliegenden Fall?,17
Welche Bedeutung hat die Präambel des Änderungsvertrags für die Interpretation der Vertragsinhalte?,4
Welche Auswirkungen hat der Verzicht auf Pensionsansprüche vor Vollendung des 62. Lebensjahres auf die Ansprüche nach diesem Zeitpunkt?,190
Wie ist die Aussage des Zeugen H. in Bezug auf den Verzicht auf Pensionsansprüche einzuordnen?,110
"Wer ist verpflichtet, dem Eigentümer den Wert seiner Nutzung des Grundstücks zu ersetzen, wenn er nicht berechtigt ist, das Grundstück zu nutzen?",10
"Was muss der Berechtigte nachweisen, um die Herausgabe der gezogenen Nutzungen zu rechtfertigen?",40
Wie wird der Wert der Nutzung des Grundstücks berechnet?,2
Warum ist der Anspruch aus § 988 BGB nicht verjährt?,51
Welche Verjährungsfrist gilt für Ansprüche auf Herausgabe der gezogenen Nutzungen?,17
Wie beeinflusst die Kenntnis der Klägerin von den den Anspruch begründenden Umständen und der Person des Schuldners die Verjährungsfrist?,14
Welche Rolle spielt die Geltendmachung von Ansprüchen auf künftige Nutzungsentschädigung aus dem Eigentümer-Besitzer-Verhältnis in Bezug auf die Verjährung?,17
"Wie wird der Zinsanspruch berechnet, wenn der Schuldner im Verzug ist?",91
Welche Bedeutung hat das Verhalten der Klägerin in Bezug auf die Geltendmachung ihrer Ansprüche?,14
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage gegen eine nicht mehr existierende Partei unwirksam ist?",24
"Wer ist verpflichtet, den Vertragspartner über Änderungen seiner rechtlichen Verhältnisse und der Anschrift zu informieren?",40
Wie kann das Vertrauen des Klägers in die Fortbeständigkeit seiner Vertragspartnerin gestärkt werden?,64
Warum kann die Erhebung der Verjährungseinrede rechtsmißbräuchlich sein?,171
Welche Rolle spielt die Kenntnis der Änderungen der rechtlichen und tatsächlichen Verhältnisse der Vertragspartnerin für den Kläger bei der Durchsetzung seiner Ansprüche?,14
Welche Rechtsgrundlage gilt für die Zurechnung von Verhaltensweisen der KHM GmbH auf die Beklagte?,70
"Welche Rechte hat der Kläger, wenn er durch das Verhalten der Beklagten davon abgehalten wird, die Klage rechtzeitig zu erheben?",76
"Welche Bedingungen müssen erfüllt sein, damit die Verjährung der Ansprüche des Klägers gehemmt wird?",24
Wie kann das Verhalten der Beklagten als treuwidrig erscheinen?,35
Welche Verpflichtungen hat die Beklagte als Rechtsnachfolgerin der KHM GmbH?,70
"Welche Informationen muss ein Versicherungsnehmer bei einer Schadensmeldung angeben, um seiner Aufklärungsobliegenheit nachzukommen?",11
"Unter welchen Bedingungen kann ein Versicherer von seiner Leistungsfreiheit Gebrauch machen, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt hat?",11
"Wer ist verpflichtet, die korrekte Darstellung von Vorschäden eines angeblich entwendeten Kraftfahrzeugs durch den Versicherungsnehmer zu überprüfen?",40
"Wie kann ein Versicherer sein Aufklärungsbedürfnis entfallen lassen, wenn er Kenntnis von Vorschäden aufgrund einer eigenen Recherche erlangt hat?",11
Welche Rolle spielt die Uniwagnis-Datei bei der Überprüfung der Angaben des Versicherungsnehmers?,56
"Wie kann ein Versicherer sicherstellen, dass alle relevanten Daten in der Uniwagnis-Datei enthalten sind?",40
Welche Informationen kann ein Versicherer aus der Uniwagnis-Datei erhalten und welche Informationen müssen dort explizit angefordert werden?,56
"Wie kann ein Versicherer sicherstellen, dass er alle ein Fahrzeug betreffenden Daten in der Uniwagnis-Datei gespeichert hat?",40
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen als Quasi-Hersteller im Sinne des § 4 Abs. 1 Satz 2 ProdHaftG haftet?",74
Unter welchen Bedingungen kann ein Unternehmen als Lieferant im Sinne des § 4 Abs. 3 ProdHaftG haften?,74
"Wer ist verpflichtet, den tatsächlichen Hersteller eines Produkts zu ermitteln, wenn dieser nicht auf dem Produkt angegeben ist?",153
Welche Rolle spielt der Zeitpunkt des Inverkehrbringens eines Produkts bei der Haftung des Herstellers oder Lieferanten nach dem ProdHaftG?,42
"Welche Rechtsgrundlage gilt für die Haftung eines Quasi-Herstellers, der sich durch das Anbringen seines Namens oder Kennzeichens als Hersteller ausgibt?",153
"Wie kann ein Unternehmen seine Haftung als Quasi-Hersteller vermeiden, wenn es den Namen oder das Kennzeichen eines anderen Unternehmens verwendet?",153
Welche Bedeutung hat die Firmenfortführung gemäß § 25 HGB für die Haftung eines Unternehmens im Zusammenhang mit fehlerhaften Produkten?,103
"Welche Rechte hat ein Geschädigter, der durch ein fehlerhaftes Produkt geschädigt wurde, bezüglich der Ermittlung des Herstellers oder Quasi-Herstellers?",11
"Welche Voraussetzungen müssen erfüllt sein, damit eine Bank einen Darlehensnehmer über das Risiko einer Bauruine informieren muss?",24
"Wer ist verpflichtet, einen Darlehensnehmer über Risiken zu informieren, und unter welchen Umständen?",40
Wie kann eine Bank ihre Aufklärungspflicht gegenüber einem Darlehensnehmer erfüllen?,25
"Welche Rechtsfolgen hat es, wenn eine Bank ihre Aufklärungspflicht verletzt?",104
Welche Rolle spielt die Kenntnis oder Erkennbarkeit einer Fehlvorstellung des Darlehensnehmers für die Aufklärungspflicht der Bank?,108
Welche Bedeutung hat das Schreiben der Bank vom 19. Juni 1991 für die Finanzierungszusage und die Aufklärungspflicht?,47
Wie kann die Kausalität zwischen einer Aufklärungspflichtverletzung und dem Schaden des Darlehensnehmers bewiesen werden?,45
Wie kann der Schaden des Darlehensnehmers in einem solchen Fall berechnet werden?,45
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsfall vorliegt?",24
Unter welchen Bedingungen kann eine Obliegenheit des Versicherungsnehmers als verletzt angesehen werden?,18
"Wer ist verpflichtet, eine Stellungnahme einer beteiligten Person im Schadenfall einzuholen?",40
Welche Rechtsgrundlage regelt die Verjährung von Ansprüchen im Versicherungsrecht?,17
Wie kann die Verjährung von Ansprüchen im Versicherungsrecht gehemmt werden?,16
Welche Rolle spielt die Untätigkeit des Versicherungsnehmers bei der Hemmung der Verjährung?,19
Welche Bedeutung hat die Lebenserfahrung bei der Beurteilung von Fahrlässigkeit im Versicherungsrecht?,5
"Welche Rechtsfolge tritt ein, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt?",11
"Wie ist zu entscheiden, ob eine Vertragsänderung oder eine Novation des Schuldverhältnisses vorliegt?",130
Welche Bedeutung hat die Feststellung des Verschuldens im Zusammenhang mit der Versicherungsleistung?,75
Unter welchen Voraussetzungen kann ein Auskunftsanspruch aus Treu und Glauben geltend gemacht werden?,35
Welche Rolle spielt die Kenntnis über die Geschäfte der Beklagten mit weiteren Vertragshändlern für die Verfolgung von Schadensersatzansprüchen?,14
"Wer ist verpflichtet, den entgangenen Gewinn zu ersetzen, wenn das Alleinvertriebsrecht verletzt wurde?",105
Wie kann der Umfang des entgangenen Gewinns bei Verletzung eines vertraglich eingeräumten Vertriebsrechts geschätzt werden?,45
"Welche Rechtsfolge tritt ein, wenn ein Auskunftsanspruch verneint wird und damit der Schadensersatzanspruch die Grundlage entzogen wird?",104
Welche Bedeutung hat die Verjährung für den Schadensersatzanspruch im Zusammenhang mit der Verletzung des Alleinvertriebsrechts?,17
Wie kann die sachliche Berechtigung der Einsetzung weiterer Vertriebshändler geprüft werden?,107
Welche Auswirkungen hat die Einsetzung weiterer Vertriebshändler auf das vertraglich eingeräumte Alleinvertriebsrecht?,198
Welche Rechtsgrundlage gilt für den Schadensersatzanspruch bei Verletzung des Alleinvertriebsrechts?,17
Wie kann der räumliche Umfang des Alleinvertriebsrechts bestimmt werden?,107
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsnehmer leistungsfrei wird, wenn er seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",11
"Wer ist verpflichtet, den Versicherungsnehmer über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit zu belehren?",11
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG gestaltet sein?,74
"Welche Rechte hat der Versicherungsnehmer, wenn er seine Auskunfts- oder Aufklärungsobliegenheit nicht verletzt hat?",11
Welche Rolle spielt die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit im Schadenmeldungsprozess?,108
Welche Rechtsgrundlage gilt für die Leistungsfreiheit des Versicherers bei Verletzung der Auskunfts- oder Aufklärungsobliegenheit durch den Versicherungsnehmer?,108
Wie kann der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 2 VVG erfüllen?,74
"Welche Rechtsfolgen treten ein, wenn der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",11
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG vom übrigen Text abgesetzt sein?,74
Welche Bedeutung hat die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit für dessen Kausalitätsgegenbeweis nach § 28 Abs. 3 Satz 1 VVG?,74
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage rechtshängig wird?",24
"Wer ist verpflichtet, eine beglaubigte Abschrift der Klageschrift zuzustellen?",100
"Wie kann die Rechtshängigkeit einer Klage geheilt werden, wenn die Klageschrift nicht ordnungsgemäß zugestellt wurde?",100
"Welche Rechtsfolge tritt ein, wenn die Klageschrift nicht in beglaubigter Abschrift zugestellt wird?",100
"Welche Rolle spielt die öffentliche Zustellung einer Klage, wenn die beglaubigte Abschrift nicht auf der Geschäftsstelle vorhanden ist?",100
"Wann beginnt die Verjährungsfrist für eine Klage, die nicht ordnungsgemäß zugestellt wurde?",100
Welche Bedeutung hat die rügelose Einlassung der Beklagten im Termin zur mündlichen Verhandlung für die Rechtshängigkeit einer Klage?,152
Welche Rechtsgrundlage gilt für die Heilung der mangelhaften Zustellung einer Klageschrift?,17
Wie kann die Beglaubigung einer Abschrift der Klageschrift vorgenommen werden?,37
Welche Auswirkungen hat die Säumnis eines Beklagten in der mündlichen Verhandlung auf die Entscheidung des Gerichts?,152
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen für Beratungsfehler eines Dritten haftbar gemacht werden kann?",24
"Wer ist verpflichtet, Kunden über die Aufteilung von Provisionen zwischen Unternehmen zu informieren?",40
"Wie kann ein Unternehmen seine Geschäftstätigkeit erweitern, ohne sich selbst in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",99
Welche Rolle spielt die vertragliche Aufgabenverteilung zwischen Unternehmen bei der Zurechnung von Beratungsfehlern?,5
"Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf eine Bank, wenn die Bank keine eigenen Beratungspflichten hat?",11
Wie kann ein Unternehmen seine Geschäftstätigkeit auf das Geschäftsfeld der beratungsabhängigen Wertpapiertätigkeit ausdehnen?,172
"Welche Rechte hat ein Kunde, wenn er in Kenntnis der vertraglichen Aufgabenverteilung zwischen Unternehmen seine Anlagestrategie nur einem dieser Unternehmen mitteilt?",10
"Wie kann ein Unternehmen seine Geschäftstätigkeit durch die Gewährung von über dem Marktzins liegenden Sonderkonditionen erweitern, ohne sich in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",99
"Welche Art von Kausalität ist im privaten Unfallversicherungsrecht ausreichend, um einen Zusammenhang zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung herzustellen?",89
"Unter welchen Bedingungen kann ein Unfallereignis als ""Gelegenheitsursache"" betrachtet werden, die keine wesentliche Rolle bei der Herbeiführung einer Gesundheitsschädigung spielt?",89
"Wer ist verpflichtet, die Kausalität eines Unfallgeschehens für eine Gesundheitsbeeinträchtigung zu beweisen, um einen Anspruch auf Leistung geltend zu machen?",89
Welche Rolle spielt eine degenerative Vorschädigung bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,188
"Welche Art von Gesundheitsschaden kann durch einen Unfallereignis verursacht werden, um einen Anspruch auf Leistung in der privaten Unfallversicherung geltend zu machen?",89
Welche Bedeutung hat die Äquivalenztheorie bei der Beurteilung der Kausalität zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung?,188
"Wie ist der Begriff einer ""Krankheit"" im Sinne der Nr. 3 Satz 2 AUB 2000 zu verstehen?",184
Welche Rolle spielt die Adäquanztheorie bei der Beurteilung der Kausalität zwischen einem Ereignis und einer Gesundheitsbeeinträchtigung?,188
Welche Bedeutung hat die Mitwirkung von Krankheiten oder Gebrechen bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,188
"Wie ist der Begriff eines ""Gebrechens"" im Sinne der Nr. 3 AUB 2000 zu verstehen?",184
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragshändler analog § 89b HGB einen Ausgleichsanspruch geltend machen kann?",46
Welche Rolle spielt die Einbindung des Vertragshändlers in die Absatzorganisation des Herstellers oder Lieferanten für die analoge Anwendung des § 89b HGB?,103
"Wer ist verpflichtet, dem Hersteller oder Lieferanten den Kundenstamm zu übertragen, damit § 89b HGB analog angewendet werden kann?",46
"Welche Rechtsgrundlage gilt für die Verpflichtung des Vertragshändlers, den Kundenstamm zu übertragen?",10
Welche Rechte hat der Vertragshändler im Falle einer analogen Anwendung des § 89b HGB?,51
"Wie kann der Vertragshändler beweisen, dass er die Voraussetzungen für einen Ausgleichsanspruch analog § 89b HGB erfüllt hat?",46
Welche Pflichten hat der Vertragshändler im Rahmen einer exklusiven Lieferbeziehung gegenüber dem Hersteller oder Lieferanten?,72
Welche Informationspflichten hat der Vertragshändler im Rahmen einer bloßen Verkäufer-Käufer-Beziehung gegenüber dem Hersteller oder Lieferanten?,72
"Welche Rechtsfolge tritt ein, wenn der Vertragshändler seine Informationspflichten nicht erfüllt?",104
"Wie kann der Vertragshändler seine Verpflichtungen im Rahmen eines Vertragshändlerverhältnisses erfüllen, ohne dass ihm handelsvertreterähnliche Aufgaben auferlegt werden?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde eine Anzahlung zurückverlangen kann, die er für einen Partnerschaftsvermittlungsvertrag geleistet hat?",24
Welche Rolle spielt die Zusatzvereinbarung bei der Kündigung eines Partnerschaftsvermittlungsvertrages?,12
"Wer ist verpflichtet, den Kunden über die Bedeutung und den Sinn von Allgemeinen Geschäftsbedingungen zu belehren?",40
Wie kann ein Kunde das Kündigungsrecht nach § 627 BGB ausschließen?,51
Welche Rechtsfolgen hat eine unwirksame Kündigung eines Partnerschaftsvermittlungsvertrages?,31
Welche Bedeutung hat die Inhaltskontrolle nach §§ 305 ff. BGB für Allgemeine Geschäftsbedingungen in Partnerschaftsvermittlungsverträgen?,103
Wie kann ein Kunde das Umgehungsverbot nach § 306a BGB geltend machen?,51
"Welche Rechte hat ein Kunde, wenn er eine Anzahlung geleistet hat, aber der Vertrag nicht erfüllt wurde?",10
"Wie kann ein Verwender sicherstellen, dass seine Allgemeinen Geschäftsbedingungen als ""ausgehandelt"" gelten?",40
Welche Pflichten hat ein Partnerschaftsanbahnungsinstitut bezüglich des Kündigungsrechts nach § 627 BGB?,103
"Unter welchen Voraussetzungen ist ein Schuldner verpflichtet, professionellen Rechtsrat einzuholen, bevor er sich zur Hinterlegung entschließt?",40
Welche Rolle spielt die eigene Rechtsabteilung eines bundesweit tätigen Unternehmens bei der Entscheidung zur Hinterlegung?,12
"Welche Verantwortung hat ein Schuldner, wenn er nicht in der Lage ist, die rechtlichen Beziehungen zwischen verschiedenen Parteien zu durchschauen?",11
Welche Bedeutung hat die Auslegung eines Vertrages für die Entscheidung über eine Hinterlegung nach § 372 BGB?,103
Welche Auswirkungen hat die Unwirksamkeit eines Vertrages zwischen dem Vermieter und einem Dritten auf den Mietzinsanspruch aus einem Mietvertrag zwischen dem Vermieter und einem Mieter?,92
"Welche Rechte hat ein Mieter, wenn er Zweifel hat, ob der Mietzinsanspruch dem Vermieter oder einem Dritten zusteht?",10
Welche Rechtsfolgen hat eine unberechtigte Hinterlegung nach § 372 BGB?,103
Welche Bedeutung hat die Vereinbarung von Zahlungsmodalitäten im Mietvertrag für den Mietzinsanspruch?,12
Unter welchen Voraussetzungen kann ein Vermieter die Erlaubnis zur Untervermietung widerrufen?,18
"Wer ist verpflichtet, die Beendigung eines Untermietverhältnisses herbeizuführen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",10
"Welche Maßnahmen kann ein Mieter ergreifen, um eine Beendigung des Untermietverhältnisses zu erreichen, wenn die Erlaubnis zur Untervermietung widerrufen wurde?",10
"Wie kann ein Mieter seine vertraglichen Pflichten gegenüber dem Vermieter erfüllen, wenn er eine Untervermietungserlaubnis widerrufen bekommt?",10
Welche Rolle spielt ein Räumungsvergleich in Bezug auf die Beendigung eines Untermietverhältnisses?,15
"Unter welchen Bedingungen kann ein Mieter eine höhere Miete als die eigene Miete an Untermieter verlangen, ohne dass die Erlaubnis zur Untervermietung widerrufen wird?",10
Was gilt als eine schwerwiegende Pflichtverletzung eines Mieters in Bezug auf die Untervermietung?,72
Welche Rechtsgrundlage gilt für die Kündigung eines Mietverhältnisses aufgrund einer Untervermietung ohne Erlaubnis?,17
"Welche Voraussetzungen müssen erfüllt sein, damit Versicherer im Innenverhältnis zur Erstattung von Versicherungsleistungen verpflichtet sind?",24
Wer ist im Fall von Mehrfachversicherungen für die Leistungspflicht verantwortlich?,109
"Wie sind Subsidiaritätsklauseln in Versicherungsverträgen auszulegen, wenn sie aufeinander treffen?",168
Unter welchen Bedingungen entfällt die Eintrittspflicht eines Versicherers bei Mehrfachversicherungen?,109
Welche Rolle spielt der Wille des Versicherungsnehmers bei der Auslegung von Subsidiaritätsklauseln?,73
Welche Rechtsgrundlage gilt für den Innenausgleich zwischen Versicherern bei Mehrfachversicherungen?,109
Wie ist der Zusatz zur Subsidiaritätsklausel der Klägerin zu interpretieren?,137
Welche Auswirkungen hat die Aufhebung kollidierender Subsidiaritätsklauseln auf den Innenausgleich zwischen Versicherern?,198
Welche Bedeutung hat die Interessenlage des Versicherungsnehmers bei der Auslegung von Versicherungsbedingungen?,73
"Welche Rechtsfolge tritt ein, wenn Versicherer ihre Eintrittspflicht nicht erfüllen, obwohl sie dazu verpflichtet sind?",104
"Welche Voraussetzungen müssen erfüllt sein, damit ein Frachtführer Anspruch auf Standgeld hat?",24
Unter welchen Umständen ist ein Frachtführer nicht zur Zahlung von Standgeld verpflichtet?,49
"Wer ist verpflichtet, den Frachtführer für dessen Wartezeit zu entschädigen, wenn diese nicht auf Umständen beruht, die dem Risikobereich des Frachtführers zuzurechnen sind?",59
"Wie ist der Anspruch auf Standgeld einzuschätzen, wenn der Frachtführer keinen Schaden nachweisen kann?",91
"Unter welchen Bedingungen kann eine Klausel, die Standzeiten nicht extra vergütet, unwirksam sein?",97
"Welche Rolle spielt die Klausel im Auftragsschreiben des Beklagten, dass Standzeiten nicht extra vergütet werden, im Vergleich zur gesetzlichen Regelung des § 412 Abs. 3 HGB?",74
"Warum kann eine Klausel, die den Anspruch auf Standgeld vollständig ausschließt, unangemessen benachteiligend sein?",97
"Wie kann ein Frachtführer, dem das Gut nicht innerhalb der Ladezeit zur Verfügung gestellt wird, seine Rechte geltend machen?",10
"Welche Voraussetzungen müssen erfüllt sein, damit ein Schadensersatzanspruch nicht verjährt?",24
Was gilt als Verhandeln im Sinne des § 852 Abs. 2 BGB a. F.?,184
"Wer ist verpflichtet, sich um eine Erwerbstätigkeit zu bemühen, um Schadensminderung zu betreiben?",91
"Wie ist der Schaden anzurechnen, wenn der Geschädigte gegen seine Schadensminderungspflicht verstößt?",11
Wann kann ein Feststellungsausspruch nicht einen nach Rechtskraft entstehenden Einwand hindern?,35
"Welche Rechte hat der Geschädigte, wenn der Schädiger einen Verstoß gegen Treu und Glauben begeht?",11
Welche Rolle spielt das Mitverschulden der Versorgungsempfängerin bei der Berechnung des Schadensersatzanspruchs?,5
Welche Rechtsgrundlage gilt für die Schadensminderungspflicht des Geschädigten?,17
