question,cluster
"Wer ist berechtigt, eine Aufrechnung mit einem Anspruch auf Ersatz von Verzugsschäden gegenüber Werklohnforderungen vorzunehmen?",10
Welche Rolle spielt das Ermessen des Gerichts bei der Entscheidung über ein Vorbehaltsurteil nach § 302 Abs. 1 ZPO?,46
Wie kann ein Besteller seine Werklohnforderung durch eine Verrechnung mit einem Anspruch auf Ersatz von Mängelbeseitigungskosten gefährden?,210
Welche Rechtsgrundlage gilt für die Aufrechnung mit einem Anspruch auf Ersatz von Fertigstellungsmehrkosten gegenüber einer Werklohnforderung?,210
"Wer ist verpflichtet, die Erfüllung des Vertrages innerhalb einer bestimmten Frist vorzunehmen, um seine Werklohnforderung durchsetzen zu können?",10
"Welche Rechtsfolge tritt ein, wenn ein Besteller seine Werklohnforderung durch eine Aufrechnung mit einem Anspruch auf Ersatz von Mängelbeseitigungskosten durchsetzen will?",210
Wie kann ein Gericht die Interessen beider Parteien bei der Entscheidung über ein Vorbehaltsurteil berücksichtigen?,42
"Welche Gegenforderung kann nicht zur Aufrechnung mit einer Werklohnforderung herangezogen werden, wenn sie nicht in einem rechtlichen Zusammenhang mit der Klageforderung steht?",210
"Welche Gründe können dazu führen, dass ein Gericht von seinem Ermessen Gebrauch macht und ein Vorbehaltsurteil erlässt, obwohl der Besteller mit Ansprüchen auf Ersatz von Mängelbeseitigungskosten aufrechnet?",89
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klausel in Allgemeinen Versicherungsbedingungen (AVB) wirksam ist?",14
"Wer ist aktivlegitimiert, um einen Anspruch geltend zu machen?",10
"Wie ist der Begriff ""Arbeitsunfähigkeit"" in den AVB definiert?",190
Welche Rechte hat der Versicherungsnehmer im Falle von Arbeitsunfähigkeit?,14
"Wie ist der Begriff ""Berufs- oder Erwerbsunfähigkeit"" von ""Arbeitsunfähigkeit"" abzugrenzen?",190
Welche Rolle spielt die Verweisungsmöglichkeit auf andere Tätigkeiten in § 1 Nr. 2 AVB?,2
Warum ist die Klausel in § 5 Nr. 4 Satz 1c AVB nicht überraschend i.S. von § 305c BGB?,183
Wie ist das Äquivalenzprinzip im Zusammenhang mit der Zahlung einer Einmalprämie bei Vertragsschluss zu bewerten?,40
Welche Rechtsgrundlage gilt für die Verpflichtung zur Zahlung einer Einmalprämie bei Vertragsschluss?,210
"Wie ist der Begriff ""vorübergehend"" in Bezug auf Arbeitsunfähigkeit zu interpretieren?",190
"Welche Voraussetzungen müssen erfüllt sein, damit Art. 2 Nr. 9 der Richtlinie anwendbar ist?",79
"Wer ist verpflichtet, die Bedingungen von Art. 2 Nr. 9 der Richtlinie einzuhalten?",79
Wie ist der Begriff 'Verbraucher' in Art. 2 Nr. 9 der Richtlinie definiert?,79
"Was sind die Rechtsfolgen, wenn die Bedingungen von Art. 2 Nr. 9 der Richtlinie nicht erfüllt sind?",79
Warum ist Art. 2 Nr. 9 der Richtlinie in diesem Kontext relevant?,79
Welche Rolle spielt der Sachverhalt in der Anwendung von Art. 2 Nr. 9 der Richtlinie?,79
Welche weiteren Bestimmungen sind in Zusammenhang mit Art. 2 Nr. 9 der Richtlinie zu beachten?,79
Wie ist Art. 2 Nr. 9 der Richtlinie von anderen Bestimmungen in der Richtlinie zu unterscheiden?,79
Welche Ausnahmebedingungen können Art. 2 Nr. 9 der Richtlinie einschränken?,79
Welche Bedeutung hat die Entscheidung des Gerichts für die zukünftige Anwendung von Art. 2 Nr. 9 der Richtlinie?,79
"Welche Voraussetzungen müssen erfüllt sein, damit ein Käufer einen Kaufvertrag wegen arglistiger Täuschung nach § 123 Abs. 1 BGB anfechten kann?",63
"Unter welchen Bedingungen kann ein Verkäufer verpflichtet sein, den Käufer über eine Veränderungssperre zu informieren?",108
"Wer ist verpflichtet, den Inhalt eines Informationsschreibens bezüglich einer Veränderungssperre zu kennen, um einen Vertrag abzuschließen?",77
"Wie kann ein Käufer den Ersatz der Vertragskosten geltend machen, wenn er aufgrund einer arglistigen Täuschung geschädigt wurde?",63
Welche Rolle spielt das Lesen und Verständnis eines Informationsschreibens bei der Verantwortlichkeit des Verkäufers in Bezug auf eine Veränderungssperre?,108
Welche Rechtsgrundlage gilt für die Anfechtung eines Kaufvertrages aufgrund arglistiger Täuschung und welche Rechte hat der Käufer im Falle einer erfolgreichen Anfechtung?,63
"Unter welchen Umständen kann ein Käufer die Bedeutung eines Informationsschreibens bezüglich einer Veränderungssperre verkannt haben, ohne dass der Verkäufer hierfür verantwortlich ist?",108
"Welche Rechtsfolge tritt ein, wenn ein Verkäufer den Käufer nicht über eine Veränderungssperre informiert hat und der Käufer den Kaufvertrag aufgrund dieser Information anfechten möchte?",108
"Welche Bedingungen müssen erfüllt sein, damit ein Einspruch gegen ein Versäumnisurteil als unzulässig verworfen wird?",16
"Wer ist verpflichtet, eine Einspruchsfrist festzusetzen, und wie lange dauert diese in der Regel?",10
Welche Rolle spielt die Art der Zustellung eines Versäumnisurteils bei der Einspruchsfrist?,46
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug die förmliche Zustellung eines Urteils erlangen, und welche Auswirkungen hat dies auf die Einspruchsfrist?",0
"Welche Rechtsgrundlage gilt für die Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Auswirkungen hat dies auf die Einspruchsfrist?",106
"Welche Rechtsfolge tritt ein, wenn eine Partei die Einspruchsfrist versäumt hat, und wie kann eine erneute Zustellung des Urteils die Rechtskraft beeinflussen?",0
"Welche Verfahrensgrundrechte können durch die Anordnung einer Zustellung durch Aufgabe zur Post verletzt werden, und welche völkerrechtlichen Vereinbarungen sind in diesem Zusammenhang relevant?",20
"Wie kann eine Partei in einem Verfahren mit Auslandsbezug sicherstellen, dass ihre Rechte gewahrt bleiben, insbesondere im Hinblick auf die Zustellung von Urteilen?",0
"Welche Verantwortung trägt der Richter bei der Anordnung einer förmlichen Auslandszustellung eines Urteils, und welche Gründe können eine solche Anordnung rechtfertigen?",106
"Welche Auswirkungen hat die förmliche Zustellung eines Urteils auf die Rechtskraft des Urteils, insbesondere wenn die Einspruchsfrist bereits abgelaufen ist?",45
"Welche Voraussetzungen müssen erfüllt sein, damit ein Nachweismakler einen Provisionsanspruch geltend machen kann, wenn er den Namen des Vermieters nicht nennt?",48
"Unter welchen Bedingungen kann ein Maklerprovisionsanspruch entfallen, wenn der Kunde den Hauptvertrag später ""am Makler vorbei"" abschließt?",63
"Wer ist verpflichtet, dem Makler die fehlende Mitteilung des Vermieters nicht entgegenzuhalten, wenn er einen vollständigen Nachweis erbracht hat?",10
Welche Rolle spielt die Zeit zwischen dem Erstnachweis durch den Makler und dem Vertragsschluss für die Geltendmachung eines Provisionsanspruchs?,13
"Wie kann ein Makler seinen Provisionsanspruch geltend machen, wenn er den Namen des Vermieters nicht genannt hat, aber der Kunde den Hauptvertrag später aufgrund seines Nachweises abschließt?",48
"Welche Rechtsgrundlage gilt für den Auskunftsanspruch eines Maklers gegenüber seinem Kunden, um die ihm zustehende Maklerprovision bemessen zu können?",5
"Welche Rechte hat ein Makler, wenn der Kunde den Hauptvertrag später ohne seine Mitwirkung abschließt, aber sein Erstnachweis ursächlich für den Vertragsschluss war?",15
Welche Geräuschemissionen gelten als wesentlich und damit unzumutbar im Sinne der 16. BImSchV?,167
"Wer ist verpflichtet, wesentliche Geräuscheinwirkungen auf Grundstücke zu dulden, wenn sie durch die ortsübliche Benutzung eines anderen Grundstücks verursacht werden?",102
Wie ist die Wesentlichkeitsgrenze von Geräuschemissionen im Sinne von § 906 BGB zu bestimmen?,26
"Wer hat Anspruch auf Zahlung eines angemessenen Ausgleichs in Geld, wenn Geräuschemissionen die ortsübliche Benutzung eines Grundstücks über das zumutbare Maß hinaus beeinträchtigen?",102
Welche Rolle spielt der Bestandsschutz für Bahnstrecken bei Ansprüchen auf Entschädigung aufgrund von Geräuschemissionen?,126
Wie ist die Zumutbarkeitsgrenze von Geräuschemissionen im direkten Anwendungsbereich von § 906 Abs. 2 Satz 2 BGB zu bestimmen?,26
Welche Bedeutung hat die enteignungsrechtliche Zumutbarkeitsschwelle bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen?,26
Wie ist der Interessenkonflikt zwischen den Eigentümern eines emittierenden und eines beeinträchtigten Grundstücks im Rahmen von § 906 BGB zu berücksichtigen?,27
Welche Bedeutung hat das Gemeinwohlinteresse bei der Bestimmung der Zumutbarkeitsgrenze von Geräuschemissionen im Zusammenhang mit dem Schienenverkehr?,26
Welche Geräuschemissionen werden als besonders schädlich für die Nachtruhe betrachtet?,123
Welche Obliegenheit hat der Versicherungsnehmer im Rahmen der vereinbarten Versicherungsbedingungen?,14
"Unter welchen Umständen ist der Versicherer leistungsfrei, wenn der Versicherungsnehmer seine Obliegenheit verletzt?",14
Was ist der Unterschied zwischen grober Fahrlässigkeit und leichter Fahrlässigkeit im Zusammenhang mit der Verletzung von Obliegenheiten?,152
Welche Rolle spielt die Kausalität bei der Leistungsfreiheit des Versicherers aufgrund einer Obliegenheitsverletzung?,14
Welche Bedeutung hat der Schutzbereich einer verletzten Sicherheitsvorschrift für die Leistungsfreiheit des Versicherers?,14
"Unter welchen Bedingungen kann der Versicherer von seiner Leistungspflicht befreit sein, wenn der Versicherungsnehmer eine Gefahr nicht angezeigt hat?",14
"Welche Rechtsfolge tritt ein, wenn der Versicherer die Kündigung des Versicherungsvertrages rechtzeitig ausspricht?",14
"Wer ist verpflichtet, alle behördlichen Sicherheitsvorschriften zu beachten, und welche Konsequenzen hat es, wenn diese Obliegenheit verletzt wird?",105
Welche Rolle spielt der Zeitablauf bei der Beurteilung der Fahrlässigkeit des Versicherungsnehmers?,14
Welche Bedeutung hat die Auslegung einer Auflage in einer Baugenehmigung für die Obliegenheit des Versicherungsnehmers?,14
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragspartner eine einvernehmliche Vertragsaufhebung geltend machen kann?",16
Welche Rolle spielt das Schriftformerfordernis bei einer Kündigung im Rahmen eines VOB/B-Vertrags?,52
"Wer ist verpflichtet, den nicht ersparten Vergütungsanspruch nach einer teilweisen Vertragsaufhebung zu bezahlen?",10
Wie ist die Vergütung im Falle einer einvernehmlichen Vertragsaufhebung zu berechnen?,40
Welche Bedeutung hat die Bauzeit für die Berechnung der Vergütung im Rahmen eines VOB/B-Vertrags?,24
"Was gilt als Kündigung im Rahmen eines VOB/B-Vertrags, wenn das Schriftformerfordernis nicht eingehalten wird?",52
"Wie ist der Vergabegewinn, der Gewinn und Allgemeine Geschäftskosten als nicht ersparte Kosten zu berechnen?",90
Welche Rechtsgrundlage gilt für die Geltendmachung von Rechtsverfolgungskosten im Falle eines Verzugs?,210
"Welche Voraussetzungen müssen erfüllt sein, damit ein Pauschalpreisvertrag vorzeitig beendet werden kann?",16
Wer ist verantwortlich für die Abrechnung bei einem vorzeitig beendeten Pauschalpreisvertrag?,10
"Wie ist die Abrechnung zu gestalten, wenn nur ein kleiner Teil der geschuldeten Leistung erbracht worden ist?",40
Welche Rechte hat der Auftragnehmer bei der Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages?,15
Welche Pflichten hat der Besteller bei der Verteidigung gegen eine Forderung im Zusammenhang mit einem vorzeitig beendeten Pauschalpreisvertrag?,10
"Welche Rechtsfolgen treten ein, wenn die Abrechnung eines vorzeitig beendeten Pauschalpreisvertrages nicht den Anforderungen entspricht?",210
"Welche Bedingungen müssen erfüllt sein, damit eine Mindestvergütung im Falle eines vorzeitig beendeten Pauschalpreisvertrages geltend gemacht werden kann?",16
Wie ist die Mindestvergütung bei einem vorzeitig beendeten Pauschalpreisvertrag zu berechnen?,40
Welche Rolle spielt die rechtzeitige Einlegung eines Rechtsmittels bei der Beurteilung der Prüfbarkeit einer Abrechnung?,46
Welche Rechtsgrundlage gilt für die Beendigung eines Pauschalpreisvertrages vorzeitig?,210
"Wer ist berechtigt, die Abnahme einer mangelhaften Kaufsache zu verweigern?",10
Unter welchen Bedingungen kann ein Käufer eine mangelhafte Kaufsache zurückweisen?,63
Wie kann ein Verkäufer seine Pflicht zur Verschaffung einer mangelfreien Kaufsache erfüllen?,63
"Welche Rechte hat ein Käufer, wenn er eine mangelhafte Kaufsache zurückweist?",63
"Wann tritt ein Käufer in Annahmeverzug, wenn er eine mangelhafte Kaufsache zurückweist?",63
"Welche Rolle spielt der Grundsatz von Treu und Glauben, wenn ein Käufer eine mangelhafte Kaufsache zurückweist?",63
"Welche Rechtsfolgen hat es, wenn ein Käufer eine mangelhafte Kaufsache zurückweist, aber die Behebung des Mangels verweigert?",63
Welche Rechtsgrundlage gilt für das Zurückweisungsrecht eines Käufers bei einer mangelhaften Kaufsache?,63
"Wie kann ein Käufer sicherstellen, dass er keine Verzugszinsen zahlen muss, wenn er eine mangelhafte Kaufsache zurückweist?",63
"Welche Pflichten hat ein Verkäufer, wenn er eine mangelhafte Kaufsache liefert?",63
"Welche Voraussetzungen müssen erfüllt sein, damit eine Mietwohnung als mangelhaft gilt und eine Mietminderung rechtfertigt?",66
"Wer ist verpflichtet, die Miete zu zahlen, wenn die Wohnung keinen zur Minderung führenden Mangel aufweist?",10
Welche Rolle spielt die DIN 4109 bei der Beurteilung der Beschaffenheit einer Mietwohnung?,19
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn die DIN 4109 nicht den anerkannten Regeln der Technik entspricht?",19
Welche Rechtsgrundlage gilt für die Gewährleistung von Sachmängeln durch den Vermieter während der gesamten Dauer des Mietverhältnisses?,210
"Wie ist der Schallschutzstandard einer Mietwohnung einzuschätzen, wenn es keine Parteivereinbarung über die Bauweise des Mietobjekts gibt?",19
Welche Bedeutung hat die Ortssitte bei der Beurteilung des üblichen Wohnstandards einer Mietwohnung?,19
"Wie ist der Schallschutzstandard einer Mietwohnung zu bewerten, wenn erhöhte Anforderungen an den Schallschutz vereinbart wurden?",19
Welche Rolle spielt die Einhaltung der Kündigungsfrist nach § 609 BGB a.F. für die Beurteilung von Untreue in einem Unternehmen?,36
"Wer ist verpflichtet, die Vermögensbetreuungspflicht im Rahmen einer Geschäftsführerposition zu erfüllen?",10
Unter welchen Bedingungen kann eine Bankanweisung wirksam sein?,81
"Welche Rechte hat eine Gemeinschuldnerin gegenüber einer Bank, wenn das Konto aufgrund einer Überweisung wirksam belastet wurde?",15
"Welche Rechtsfolge tritt ein, wenn ein Geschäftsführer seine Vermögensbetreuungspflicht verletzt?",210
Welche Rolle spielt die Differenzhypothese bei der Beurteilung eines Schadensanspruchs?,46
Unter welchen Voraussetzungen kann eine Aufrechnung nach § 393 BGB nicht vorgenommen werden?,9
"Welche Voraussetzungen müssen erfüllt sein, damit Pensionsansprüche nach Vollendung des 62. Lebensjahres trotz eines vorzeitigen Vertragsendes bestehen bleiben?",156
Welche Rolle spielt der Abfindungsvertrag bei der Interpretation des Änderungsvertrags?,13
"Wer ist verpflichtet, eine Entschädigung zu zahlen, wenn der Anstellungsvertrag vor dem 2. Juni 1991 endet?",10
"Wie ist der Inhalt des Änderungsvertrags auszulegen, wenn der Anstellungsvertrag vor dem 62. Lebensjahr endet?",156
Welche Rechtsgrundlage gilt für die Unverfallbarkeit von Versorgungsansprüchen im hier vorliegenden Fall?,210
Welche Bedeutung hat die Präambel des Änderungsvertrags für die Interpretation der Vertragsinhalte?,13
Welche Auswirkungen hat der Verzicht auf Pensionsansprüche vor Vollendung des 62. Lebensjahres auf die Ansprüche nach diesem Zeitpunkt?,156
Wie ist die Aussage des Zeugen H. in Bezug auf den Verzicht auf Pensionsansprüche einzuordnen?,17
"Wer ist verpflichtet, dem Eigentümer den Wert seiner Nutzung des Grundstücks zu ersetzen, wenn er nicht berechtigt ist, das Grundstück zu nutzen?",109
"Was muss der Berechtigte nachweisen, um die Herausgabe der gezogenen Nutzungen zu rechtfertigen?",53
Wie wird der Wert der Nutzung des Grundstücks berechnet?,75
Warum ist der Anspruch aus § 988 BGB nicht verjährt?,130
Welche Verjährungsfrist gilt für Ansprüche auf Herausgabe der gezogenen Nutzungen?,16
Wie beeinflusst die Kenntnis der Klägerin von den den Anspruch begründenden Umständen und der Person des Schuldners die Verjährungsfrist?,3
Welche Rolle spielt die Geltendmachung von Ansprüchen auf künftige Nutzungsentschädigung aus dem Eigentümer-Besitzer-Verhältnis in Bezug auf die Verjährung?,13
"Wie wird der Zinsanspruch berechnet, wenn der Schuldner im Verzug ist?",3
Welche Bedeutung hat das Verhalten der Klägerin in Bezug auf die Geltendmachung ihrer Ansprüche?,49
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage gegen eine nicht mehr existierende Partei unwirksam ist?",0
"Wer ist verpflichtet, den Vertragspartner über Änderungen seiner rechtlichen Verhältnisse und der Anschrift zu informieren?",77
Wie kann das Vertrauen des Klägers in die Fortbeständigkeit seiner Vertragspartnerin gestärkt werden?,202
Warum kann die Erhebung der Verjährungseinrede rechtsmißbräuchlich sein?,89
Welche Rolle spielt die Kenntnis der Änderungen der rechtlichen und tatsächlichen Verhältnisse der Vertragspartnerin für den Kläger bei der Durchsetzung seiner Ansprüche?,77
Welche Rechtsgrundlage gilt für die Zurechnung von Verhaltensweisen der KHM GmbH auf die Beklagte?,61
"Welche Rechte hat der Kläger, wenn er durch das Verhalten der Beklagten davon abgehalten wird, die Klage rechtzeitig zu erheben?",15
"Welche Bedingungen müssen erfüllt sein, damit die Verjährung der Ansprüche des Klägers gehemmt wird?",16
Wie kann das Verhalten der Beklagten als treuwidrig erscheinen?,45
Welche Verpflichtungen hat die Beklagte als Rechtsnachfolgerin der KHM GmbH?,61
"Welche Informationen muss ein Versicherungsnehmer bei einer Schadensmeldung angeben, um seiner Aufklärungsobliegenheit nachzukommen?",14
"Unter welchen Bedingungen kann ein Versicherer von seiner Leistungsfreiheit Gebrauch machen, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt hat?",14
"Wer ist verpflichtet, die korrekte Darstellung von Vorschäden eines angeblich entwendeten Kraftfahrzeugs durch den Versicherungsnehmer zu überprüfen?",105
"Wie kann ein Versicherer sein Aufklärungsbedürfnis entfallen lassen, wenn er Kenntnis von Vorschäden aufgrund einer eigenen Recherche erlangt hat?",129
Welche Rolle spielt die Uniwagnis-Datei bei der Überprüfung der Angaben des Versicherungsnehmers?,14
"Wie kann ein Versicherer sicherstellen, dass alle relevanten Daten in der Uniwagnis-Datei enthalten sind?",217
Welche Informationen kann ein Versicherer aus der Uniwagnis-Datei erhalten und welche Informationen müssen dort explizit angefordert werden?,217
"Wie kann ein Versicherer sicherstellen, dass er alle ein Fahrzeug betreffenden Daten in der Uniwagnis-Datei gespeichert hat?",217
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen als Quasi-Hersteller im Sinne des § 4 Abs. 1 Satz 2 ProdHaftG haftet?",131
Unter welchen Bedingungen kann ein Unternehmen als Lieferant im Sinne des § 4 Abs. 3 ProdHaftG haften?,131
"Wer ist verpflichtet, den tatsächlichen Hersteller eines Produkts zu ermitteln, wenn dieser nicht auf dem Produkt angegeben ist?",33
Welche Rolle spielt der Zeitpunkt des Inverkehrbringens eines Produkts bei der Haftung des Herstellers oder Lieferanten nach dem ProdHaftG?,70
"Welche Rechtsgrundlage gilt für die Haftung eines Quasi-Herstellers, der sich durch das Anbringen seines Namens oder Kennzeichens als Hersteller ausgibt?",33
"Wie kann ein Unternehmen seine Haftung als Quasi-Hersteller vermeiden, wenn es den Namen oder das Kennzeichen eines anderen Unternehmens verwendet?",33
Welche Bedeutung hat die Firmenfortführung gemäß § 25 HGB für die Haftung eines Unternehmens im Zusammenhang mit fehlerhaften Produkten?,112
"Welche Rechte hat ein Geschädigter, der durch ein fehlerhaftes Produkt geschädigt wurde, bezüglich der Ermittlung des Herstellers oder Quasi-Herstellers?",33
"Welche Voraussetzungen müssen erfüllt sein, damit eine Bank einen Darlehensnehmer über das Risiko einer Bauruine informieren muss?",93
"Wer ist verpflichtet, einen Darlehensnehmer über Risiken zu informieren, und unter welchen Umständen?",93
Wie kann eine Bank ihre Aufklärungspflicht gegenüber einem Darlehensnehmer erfüllen?,3
"Welche Rechtsfolgen hat es, wenn eine Bank ihre Aufklärungspflicht verletzt?",81
Welche Rolle spielt die Kenntnis oder Erkennbarkeit einer Fehlvorstellung des Darlehensnehmers für die Aufklärungspflicht der Bank?,120
Welche Bedeutung hat das Schreiben der Bank vom 19. Juni 1991 für die Finanzierungszusage und die Aufklärungspflicht?,127
Wie kann die Kausalität zwischen einer Aufklärungspflichtverletzung und dem Schaden des Darlehensnehmers bewiesen werden?,3
Wie kann der Schaden des Darlehensnehmers in einem solchen Fall berechnet werden?,3
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsfall vorliegt?",14
Unter welchen Bedingungen kann eine Obliegenheit des Versicherungsnehmers als verletzt angesehen werden?,14
"Wer ist verpflichtet, eine Stellungnahme einer beteiligten Person im Schadenfall einzuholen?",10
Welche Rechtsgrundlage regelt die Verjährung von Ansprüchen im Versicherungsrecht?,14
Wie kann die Verjährung von Ansprüchen im Versicherungsrecht gehemmt werden?,14
Welche Rolle spielt die Untätigkeit des Versicherungsnehmers bei der Hemmung der Verjährung?,14
Welche Bedeutung hat die Lebenserfahrung bei der Beurteilung von Fahrlässigkeit im Versicherungsrecht?,14
"Welche Rechtsfolge tritt ein, wenn der Versicherungsnehmer seine Aufklärungsobliegenheit verletzt?",14
"Wie ist zu entscheiden, ob eine Vertragsänderung oder eine Novation des Schuldverhältnisses vorliegt?",58
Welche Bedeutung hat die Feststellung des Verschuldens im Zusammenhang mit der Versicherungsleistung?,14
Unter welchen Voraussetzungen kann ein Auskunftsanspruch aus Treu und Glauben geltend gemacht werden?,166
Welche Rolle spielt die Kenntnis über die Geschäfte der Beklagten mit weiteren Vertragshändlern für die Verfolgung von Schadensersatzansprüchen?,46
"Wer ist verpflichtet, den entgangenen Gewinn zu ersetzen, wenn das Alleinvertriebsrecht verletzt wurde?",10
Wie kann der Umfang des entgangenen Gewinns bei Verletzung eines vertraglich eingeräumten Vertriebsrechts geschätzt werden?,63
"Welche Rechtsfolge tritt ein, wenn ein Auskunftsanspruch verneint wird und damit der Schadensersatzanspruch die Grundlage entzogen wird?",210
Welche Bedeutung hat die Verjährung für den Schadensersatzanspruch im Zusammenhang mit der Verletzung des Alleinvertriebsrechts?,45
Wie kann die sachliche Berechtigung der Einsetzung weiterer Vertriebshändler geprüft werden?,63
Welche Auswirkungen hat die Einsetzung weiterer Vertriebshändler auf das vertraglich eingeräumte Alleinvertriebsrecht?,63
Welche Rechtsgrundlage gilt für den Schadensersatzanspruch bei Verletzung des Alleinvertriebsrechts?,45
Wie kann der räumliche Umfang des Alleinvertriebsrechts bestimmt werden?,186
"Welche Voraussetzungen müssen erfüllt sein, damit ein Versicherungsnehmer leistungsfrei wird, wenn er seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",14
"Wer ist verpflichtet, den Versicherungsnehmer über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit zu belehren?",14
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG gestaltet sein?,119
"Welche Rechte hat der Versicherungsnehmer, wenn er seine Auskunfts- oder Aufklärungsobliegenheit nicht verletzt hat?",14
Welche Rolle spielt die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit im Schadenmeldungsprozess?,14
Welche Rechtsgrundlage gilt für die Leistungsfreiheit des Versicherers bei Verletzung der Auskunfts- oder Aufklärungsobliegenheit durch den Versicherungsnehmer?,14
Wie kann der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 2 VVG erfüllen?,119
"Welche Rechtsfolgen treten ein, wenn der Versicherungsnehmer seine Auskunfts- oder Aufklärungsobliegenheit verletzt?",14
Wie muss eine Belehrung über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit nach § 28 Abs. 4 VVG vom übrigen Text abgesetzt sein?,119
Welche Bedeutung hat die Belehrung des Versicherungsnehmers über die Rechtsfolgen einer Verletzung der Auskunfts- oder Aufklärungsobliegenheit für dessen Kausalitätsgegenbeweis nach § 28 Abs. 3 Satz 1 VVG?,119
"Welche Voraussetzungen müssen erfüllt sein, damit eine Klage rechtshängig wird?",16
"Wer ist verpflichtet, eine beglaubigte Abschrift der Klageschrift zuzustellen?",10
"Wie kann die Rechtshängigkeit einer Klage geheilt werden, wenn die Klageschrift nicht ordnungsgemäß zugestellt wurde?",45
"Welche Rechtsfolge tritt ein, wenn die Klageschrift nicht in beglaubigter Abschrift zugestellt wird?",210
"Welche Rolle spielt die öffentliche Zustellung einer Klage, wenn die beglaubigte Abschrift nicht auf der Geschäftsstelle vorhanden ist?",46
"Wann beginnt die Verjährungsfrist für eine Klage, die nicht ordnungsgemäß zugestellt wurde?",74
Welche Bedeutung hat die rügelose Einlassung der Beklagten im Termin zur mündlichen Verhandlung für die Rechtshängigkeit einer Klage?,46
Welche Rechtsgrundlage gilt für die Heilung der mangelhaften Zustellung einer Klageschrift?,210
Wie kann die Beglaubigung einer Abschrift der Klageschrift vorgenommen werden?,31
Welche Auswirkungen hat die Säumnis eines Beklagten in der mündlichen Verhandlung auf die Entscheidung des Gerichts?,45
"Welche Voraussetzungen müssen erfüllt sein, damit ein Unternehmen für Beratungsfehler eines Dritten haftbar gemacht werden kann?",81
"Wer ist verpflichtet, Kunden über die Aufteilung von Provisionen zwischen Unternehmen zu informieren?",10
"Wie kann ein Unternehmen seine Geschäftstätigkeit erweitern, ohne sich selbst in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",99
Welche Rolle spielt die vertragliche Aufgabenverteilung zwischen Unternehmen bei der Zurechnung von Beratungsfehlern?,13
"Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf eine Bank, wenn die Bank keine eigenen Beratungspflichten hat?",81
Wie kann ein Unternehmen seine Geschäftstätigkeit auf das Geschäftsfeld der beratungsabhängigen Wertpapiertätigkeit ausdehnen?,99
"Welche Rechte hat ein Kunde, wenn er in Kenntnis der vertraglichen Aufgabenverteilung zwischen Unternehmen seine Anlagestrategie nur einem dieser Unternehmen mitteilt?",149
"Wie kann ein Unternehmen seine Geschäftstätigkeit durch die Gewährung von über dem Marktzins liegenden Sonderkonditionen erweitern, ohne sich in den Pflichtenkreis der ordnungsgemäßen Aufklärung und Beratung zu stellen?",99
"Welche Art von Kausalität ist im privaten Unfallversicherungsrecht ausreichend, um einen Zusammenhang zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung herzustellen?",14
"Unter welchen Bedingungen kann ein Unfallereignis als ""Gelegenheitsursache"" betrachtet werden, die keine wesentliche Rolle bei der Herbeiführung einer Gesundheitsschädigung spielt?",209
"Wer ist verpflichtet, die Kausalität eines Unfallgeschehens für eine Gesundheitsbeeinträchtigung zu beweisen, um einen Anspruch auf Leistung geltend zu machen?",105
Welche Rolle spielt eine degenerative Vorschädigung bei der Beurteilung der Kausalität eines Unfallereignisses für eine Gesundheitsbeeinträchtigung?,209
"Welche Art von Gesundheitsschaden kann durch einen Unfallereignis verursacht werden, um einen Anspruch auf Leistung in der privaten Unfallversicherung geltend zu machen?",14
Welche Bedeutung hat die Äquivalenztheorie bei der Beurteilung der Kausalität zwischen einem Unfallereignis und einer Gesundheitsbeeinträchtigung?,209
"Wie ist der Begriff einer ""Krankheit"" im Sinne der Nr. 3 Satz 2 AUB 2000 zu verstehen?",211
Welche Rolle spielt die Adäquanztheorie bei der Beurteilung der Kausalität zwischen einem Ereignis und einer Gesundheitsbeeinträchtigung?,209
